seqnames	start	end	width	strand	annot	main.gene	deseq2.p	deseq2.padj	edger.p	edger.padj	qnb.p	qnb.padj	peak.l2fc	gene.l2fc	gene.p	gene.padj	diff.l2fc
chr1	1055356	1055611	255	+	utr3	AGRN	0.969869553858151	0.999983935122862	0.712910834911485	1	0.738848163187389	0.996887509924365	1.88275172887508	1.93448168227888	9.73793782539994e-72	1.06735330672989e-69	-0.0517299534037954
chr1	1082329	1082909	580	-	utr3	C1orf159	0.103057935658072	0.999983935122862	0.0694758964874473	1	0.102845995480325	0.996887509924365	-0.253877252820904	0.0187648507092634	0.8801469112327	0.936460075723776	-0.272642103530167
chr1	1217009	1217202	193	-	utr3	SDF4	0.853984684369504	0.999983935122862	0.885903202967761	1	0.961247155456275	0.996887509924365	0.176056905195754	0.382609278939141	5.19702250387699e-05	0.000268709224535876	-0.206552373743387
chr1	1232551	1233558	1007	+	utr3	B3GALT6	0.655328750286875	0.999983935122862	0.504419927904706	1	0.493379717688377	0.996887509924365	-0.867636469350188	-0.81616213289974	6.18638205183952e-10	6.63773031511326e-09	-0.0514743364504483
chr1	1233770	1234159	389	+	utr3	B3GALT6	0.355693615436246	0.999983935122862	0.273201240152116	1	0.283787324248472	0.996887509924365	-1.14992265304813	-0.81616213289974	6.18638205183952e-10	6.63773031511326e-09	-0.333760520148394
chr1	1234337	1234936	599	+	utr3	B3GALT6	0.180866565884153	0.999983935122862	0.279456914573196	1	0.274571320858182	0.996887509924365	-1.06003839402185	-0.81616213289974	6.18638205183952e-10	6.63773031511326e-09	-0.243876261122111
chr1	1254953	1255429	476	-	utr3	UBE2J2	0.97471853912609	0.999983935122862	0.709727905119529	1	0.779040628138584	0.996887509924365	-0.0364632565031553	0.0432817797069954	0.682913531942986	0.813410113758667	-0.0797450362101507
chr1	1307827	1308101	274	-	utr5	ACAP3	0.728035204085245	0.999983935122862	0.871321682064894	1	0.897172155805304	0.996887509924365	-0.468470638843719	-0.54064695664769	9.96542832612616e-06	5.87356305888345e-05	0.0721763178039713
chr1	1313361	1313500	139	-	exon	CPSF3L	0.10568838048365	0.999983935122862	0.0533201695651892	1	0.122638409700727	0.996887509924365	-0.779865471013985	-0.195420529679162	0.0575554634148308	0.131776438394325	-0.584444941334823
chr1	1314384	1314620	236	-	exon	CPSF3L	0.669902931059094	0.999983935122862	0.519634540841882	1	0.543134588659355	0.996887509924365	-0.824621943209838	-0.195420529679162	0.0575554634148308	0.131776438394325	-0.629201413530676
chr1	1314956	1315386	430	-	utr3	CPSF3L	0.0814647967942789	0.999983935122862	0.0508374379467692	1	0.0892397263422082	0.996887509924365	-0.822945766745859	-0.195420529679162	0.0575554634148308	0.131776438394325	-0.627525237066697
chr1	1318869	1319171	302	-	exon	CPSF3L	0.306137732917485	0.999983935122862	0.392561825501403	1	0.547735476341125	0.996887509924365	-0.641770952301136	-0.195420529679162	0.0575554634148308	0.131776438394325	-0.446350422621974
chr1	1319272	1319438	166	-	utr3	CPSF3L	0.57075546248856	0.999983935122862	0.421936732707753	1	0.514568835046833	0.996887509924365	-0.385989993462859	-0.195420529679162	0.0575554634148308	0.131776438394325	-0.190569463783697
chr1	1327612	1328059	447	+	utr3	CPTP	0.182232833692515	0.999983935122862	0.124224513927626	1	0.250131625585933	0.996887509924365	-0.50306513967737	-0.187950168742811	0.0999443173798237	0.205730359615602	-0.315114970934559
chr1	1328224	1328808	584	+	utr3	CPTP	0.490625939847265	0.999983935122862	0.358832418755218	1	0.399620186185032	0.996887509924365	-0.44566579543279	-0.187950168742811	0.0999443173798237	0.205730359615602	-0.257715626689979
chr1	1335509	1335629	120	-	utr3	DVL1	0.941684888753029	0.999983935122862	0.907896299783767	1	0.829789936204734	0.996887509924365	-0.311562144121809	-0.17980304847997	0.137793975292762	0.26594947717026	-0.131759095641838
chr1	1336018	1336179	161	-	utr3	DVL1	0.453882468969991	0.999983935122862	0.618802431834711	1	0.7138659482237	0.996887509924365	-0.139501837354086	-0.17980304847997	0.137793975292762	0.26594947717026	0.0403012111258848
chr1	1349190	1349344	154	-	utr5	DVL1	0.482615945401459	0.999983935122862	0.375591287210299	1	0.356675791398436	0.996887509924365	-0.643399911394862	-0.17980304847997	0.137793975292762	0.26594947717026	-0.463596862914892
chr1	1375046	1375280	234	-	utr5	AURKAIP1	0.204684792473791	0.999983935122862	0.322025422956651	1	0.37666788959761	0.996887509924365	0.173326601766107	0.00262216366487306	0.978850912838086	0.990263615054568	0.170704438101234
chr1	1386905	1387377	472	-	utr3	CCNL2	0.799811877147871	0.999983935122862	0.577548895750841	1	0.648124731809299	0.996887509924365	-0.00212561982514375	0.0969882786241237	0.3179849002608	0.495017454196014	-0.0991138984492674
chr1	1399603	1399723	120	+	exon	RP4-758J18.2	0.570978142409692	NA	0.641143258690801	1	0.721788956402369	0.996887509924365	0.143492605277574	-0.121020627815919	0.419740638847377	0.598049018535845	0.264513233093493
chr1	1400687	1401427	740	+	exon	RP4-758J18.2	0.149898544112179	0.999983935122862	0.101504031216126	1	0.189671596002747	0.996887509924365	-0.448002353104506	-0.121020627815919	0.419740638847377	0.598049018535845	-0.326981725288586
chr1	1407445	1407591	146	-	utr5*	MRPL20	0.736885351138697	NA	0.793604975075691	1	0.886750123004071	0.996887509924365	-0.0319373700795574	-0.144868647747462	0.223856043675554	0.384842292069264	0.112931277667904
chr1	1419085	1419248	163	-	utr3	ANKRD65	0.25010208641758	NA	0.266829121371903	1	0.21095716047897	0.996887509924365	-0.370870903204028	-0.600696513529866	0.112377832970975	0.225882860011265	0.229825610325838
chr1	1439142	1439426	284	+	utr3	VWA1	0.128667410103833	0.999983935122862	0.163050645521927	1	0.274619221136561	0.996887509924365	0.292450763439937	0.0159134742474482	0.921937603887875	0.958913710995677	0.276537289192489
chr1	1439693	1440548	855	+	utr3	VWA1	0.729808195936223	0.999983935122862	0.853959832497028	1	0.992463086496824	0.996887509924365	-0.00530063713077587	0.0159134742474482	0.921937603887875	0.958913710995677	-0.0212141113782241
chr1	1512225	1512372	147	+	utr5	ATAD3A	0.29293800614675	0.999983935122862	0.19763047576479	1	0.38248399301918	0.996887509924365	-0.6188304921411	-0.38816610771447	0.00102392166217306	0.00403287311015513	-0.23066438442663
chr1	1535205	1535461	256	-	utr3	TMEM240	0.24702071817575	0.999983935122862	0.287124336412963	1	0.221919848566945	0.996887509924365	-1.3718755091538	-1.50891135296895	4.32265846429493e-09	4.21825977733138e-08	0.137035843815155
chr1	1598072	1598527	455	-	utr3	FNDC10	0.363716200649106	0.999983935122862	0.268395837732322	1	0.357021349078026	0.996887509924365	-0.29057074234782	-0.0685503814863843	0.525751362770608	0.693693887071435	-0.222020360861435
chr1	1599037	1599589	552	-	utr3	FNDC10	0.867867268874478	0.999983935122862	0.678663504810425	1	0.679521571921251	0.996887509924365	-0.210895630017254	-0.0685503814863843	0.525751362770608	0.693693887071435	-0.14234524853087
chr1	1615491	1615660	169	+	utr5	MIB2	0.711381823970347	NA	0.577495363089559	1	0.641688541453676	0.996887509924365	-0.377260157950363	0.112493255439766	0.282078203567443	0.454431044442786	-0.489753413390129
chr1	1623389	1623637	248	+	utr5	MIB2	0.439509157300722	0.999983935122862	0.600983128233557	1	0.762172344912634	0.996887509924365	0.221419724764685	0.112493255439766	0.282078203567443	0.454431044442786	0.108926469324919
chr1	1663371	1663473	102	-	utr3	SLC35E2B	0.324628544500741	NA	0.200409529939119	1	0.361582274475491	0.996887509924365	-1.05144122110871	-0.61048870971668	7.07383133187367e-07	5.03631204713716e-06	-0.440952511392027
chr1	1665088	1665898	810	-	utr3	SLC35E2B	0.613053894815845	0.999983935122862	0.834172570668962	1	0.866943922865802	0.996887509924365	-0.563531382692185	-0.61048870971668	7.07383133187367e-07	5.03631204713716e-06	0.0469573270244954
chr1	2184560	2185184	624	-	utr3	FAAP20	0.171050194973226	0.999983935122862	0.31812860974755	1	0.458806312684844	0.996887509924365	-0.286715335650045	0.0308836130788544	0.770383299640508	0.868881994404096	-0.317598948728899
chr1	2187708	2187870	162	-	intron	FAAP20	0.7460782494913	NA	0.827866112262733	1	0.917017021079301	0.996887509924365	0.142519845511669	0.0308836130788544	0.770383299640508	0.868881994404096	0.111636232432814
chr1	2190736	2190902	166	-	exon	FAAP20	0.30595975460629	NA	0.30359373774652	1	0.403455640176399	0.996887509924365	-1.00380837571982	0.0308836130788544	0.770383299640508	0.868881994404096	-1.03469198879867
chr1	2194365	2194480	115	-	intron	FAAP20	0.684201364455204	0.999983935122862	0.52211907129152	1	0.612370782569052	0.996887509924365	-0.338572512511417	0.0308836130788544	0.770383299640508	0.868881994404096	-0.369456125590272
chr1	2228052	2228168	116	+	utr5*	SKI	0.606987316968076	NA	0.680884445284923	1	0.691963969037233	0.996887509924365	-0.106798910731633	-0.302461816520275	0.00659446240551601	0.0211250669567305	0.195662905788643
chr1	2228741	2229106	365	+	utr5	SKI	0.0857754328258905	0.999983935122862	0.0509475547819325	1	0.143587804323406	0.996887509924365	-0.664583536767278	-0.302461816520275	0.00659446240551601	0.0211250669567305	-0.362121720247003
chr1	2229371	2229677	306	+	exon	SKI	0.849929299358792	0.999983935122862	0.613934530059627	1	0.703135800476422	0.996887509924365	-0.3572483671722	-0.302461816520275	0.00659446240551601	0.0211250669567305	-0.0547865506519246
chr1	2304464	2304589	125	+	exon	SKI	0.918387171880245	0.999983935122862	0.749356683802727	1	0.798638041942961	0.996887509924365	-0.548812195536609	-0.302461816520275	0.00659446240551601	0.0211250669567305	-0.246350379016333
chr1	2307127	2307583	456	+	utr3	SKI	0.488468412083523	0.999983935122862	0.340410443702074	1	0.429115331263564	0.996887509924365	-0.453057446457824	-0.302461816520275	0.00659446240551601	0.0211250669567305	-0.150595629937549
chr1	2307755	2307999	244	+	utr3	SKI	0.707287741050939	0.999983935122862	0.55264595052058	1	0.718430498780194	0.996887509924365	-0.66104720255675	-0.302461816520275	0.00659446240551601	0.0211250669567305	-0.358585386036474
chr1	2308173	2308386	213	+	utr3	SKI	0.596327823672468	0.999983935122862	0.409292935308076	1	0.627342296038813	0.996887509924365	-0.541678430197374	-0.302461816520275	0.00659446240551601	0.0211250669567305	-0.239216613677098
chr1	2392801	2393086	285	+	intron	RER1	0.141269787188934	0.999983935122862	0.163549703473305	1	0.298104288750274	0.996887509924365	0.51331274421499	0.087234872842288	0.406634535545367	0.585217450176608	0.426077871372702
chr1	2403307	2403625	318	+	utr3	RER1	0.905318106563122	0.999983935122862	0.703717680846588	1	0.739415004123437	0.996887509924365	-0.0121581764602037	0.087234872842288	0.406634535545367	0.585217450176608	-0.0993930493024918
chr1	2405230	2405364	134	+	utr3	RER1	0.881040309589509	0.999983935122862	0.931242736372979	1	0.930988331832176	0.996887509924365	-0.278098361728741	0.087234872842288	0.406634535545367	0.585217450176608	-0.365333234571029
chr1	2508670	2508941	271	-	utr3	PANK4	0.583689966810363	0.999983935122862	0.71447560082478	1	0.74652261963021	0.996887509924365	-0.587171931186822	-0.389732149340483	0.00102886071106106	0.00404830774429599	-0.197439781846339
chr1	2556399	2556520	121	+	utr5	TNFRSF14	0.981656585484988	0.999983935122862	0.941019767982561	1	0.895277784391007	0.996887509924365	0.384609198551237	1.44873033123088	3.6817482497565e-18	7.93936994857818e-17	-1.06412113267965
chr1	2559044	2559166	122	+	exon	TNFRSF14	0.162625367046999	NA	0.171614303771249	1	0.155426038892987	0.996887509924365	1.43814751453089	1.44873033123088	3.6817482497565e-18	7.93936994857818e-17	-0.010582816699988
chr1	2563175	2563362	187	+	utr3	TNFRSF14	0.705004902824417	0.999983935122862	0.585397185219849	1	0.520575345732965	0.996887509924365	1.32590293039708	1.44873033123088	3.6817482497565e-18	7.93936994857818e-17	-0.1228274008338
chr1	2563496	2563725	229	+	utr3	TNFRSF14	0.748097973903753	0.999983935122862	0.865543177555486	1	0.871731451745396	0.996887509924365	1.33658711680905	1.44873033123088	3.6817482497565e-18	7.93936994857818e-17	-0.112143214421832
chr1	2586830	2586944	114	+	exon	FAM213B	0.198373263818213	0.999983935122862	0.253395087633028	1	0.135373905298703	0.996887509924365	-0.204120907383418	-0.526465584021976	0.000158621529880076	0.00074588588084637	0.322344676638557
chr1	3488084	3488379	295	-	utr3*	MEGF6	0.610849973016924	0.999983935122862	0.47526862878235	1	0.513874917000398	0.996887509924365	-0.489060295981205	-0.0247353023185204	0.876990902769878	0.934605850883735	-0.464324993662685
chr1	3488908	3489816	908	-	utr3*	MEGF6	0.419963377500811	0.999983935122862	0.499855738127706	1	0.329840385231608	0.996887509924365	-0.174413684154465	-0.0247353023185204	0.876990902769878	0.934605850883735	-0.149678381835944
chr1	3490013	3490501	488	-	utr3	MEGF6	0.513039400252284	0.999983935122862	0.61179675081639	1	0.462856767936318	0.996887509924365	0.0404047404505366	-0.0247353023185204	0.876990902769878	0.934605850883735	0.065140042769057
chr1	3524676	3524805	129	-	intron	MEGF6	0.358616244820226	NA	0.268394576619221	1	0.325918384611734	0.996887509924365	-1.56072318753585	-0.0247353023185204	0.876990902769878	0.934605850883735	-1.53598788521733
chr1	3628636	3628917	281	+	utr3	TPRG1L	0.535971415566849	0.999983935122862	0.68808030677782	1	0.678024317027474	0.996887509924365	-0.136929558853903	-0.00398042612046346	0.973655793711152	0.987695315817127	-0.132949132733439
chr1	3629877	3630049	172	+	utr3	TPRG1L	0.2195206471688	0.999983935122862	0.320617900723606	1	0.4620925072305	0.996887509924365	-0.136982108763988	-0.00398042612046346	0.973655793711152	0.987695315817127	-0.133001682643524
chr1	3738269	3738457	188	-	exon	TP73-AS1	0.588032141765177	NA	0.654014509102195	1	0.705090180750702	0.996887509924365	-0.541485290309961	-0.442559390316367	0.000303313426798484	0.0013458812512313	-0.0989258999935945
chr1	3740226	3740326	100	-	exon	TP73-AS1	0.153745777478404	NA	0.166407796998973	1	0.240799149247975	0.996887509924365	-0.317651345924946	-0.442559390316367	0.000303313426798484	0.0013458812512313	0.124908044391421
chr1	3745609	3745866	257	-	exon	TP73-AS1	0.231897517430974	0.999983935122862	0.29747401614406	1	0.488034095430187	0.996887509924365	-0.25776978593936	-0.442559390316367	0.000303313426798484	0.0013458812512313	0.184789604377006
chr1	3746076	3746221	145	-	exon	TP73-AS1	0.384287443005777	0.999983935122862	0.248658520453224	1	0.412666538940989	0.996887509924365	-0.320718330612004	-0.442559390316367	0.000303313426798484	0.0013458812512313	0.121841059704363
chr1	3746439	3746789	350	+	exon	CCDC27	0.517092411964854	0.999983935122862	0.660944668153066	1	0.729857577996214	0.996887509924365	-0.242910106579588	-1.00608333607737	0.601389321822883	NA	0.76317322949778
chr1	3786839	3787162	323	-	exon	LRRC47	0.304468045658921	0.999983935122862	0.5372383931682	1	0.645669927282518	0.996887509924365	0.0042464882963067	0.0273083002555266	0.804963917939038	0.892609645519678	-0.0230618119592199
chr1	3796359	3796461	102	-	exon	LRRC47	0.563835292972181	0.999983935122862	0.673939822381058	1	0.621307747609158	0.996887509924365	0.0100680149211068	0.0273083002555266	0.804963917939038	0.892609645519678	-0.0172402853344198
chr1	3815033	3815348	315	-	utr3	CEP104	0.0217531032707823	0.887847522881273	0.0096543855930929	1	0.0573767493303964	0.996887509924365	-0.387478180452346	0.0092258809802704	0.931128873387631	0.964126603295262	-0.396704061432617
chr1	3857076	3857176	100	-	utr5	CEP104	0.552619281973943	NA	0.626224965449439	1	0.71876460639827	0.996887509924365	0.0294676339698308	0.0092258809802704	0.931128873387631	0.964126603295262	0.0202417529895604
chr1	3890662	3890921	259	-	exon	C1orf174	0.632463047312141	0.999983935122862	0.474547139737988	1	0.589720634106494	0.996887509924365	-0.707308921957506	-0.613744011303062	1.56776610061456e-05	8.93248468411609e-05	-0.0935649106544441
chr1	4712011	4712634	623	+	exon	AJAP1	0.777395690514915	0.999983935122862	0.645046123208071	1	0.546178873636385	0.996887509924365	1.28301957491964	1.3287700647858	5.60994656422847e-10	6.05197008633652e-09	-0.0457504898661651
chr1	4782570	4782949	379	+	utr3	AJAP1	0.771481465059851	NA	0.847795562215456	1	0.888797061904988	0.996887509924365	1.29953205687849	1.3287700647858	5.60994656422847e-10	6.05197008633652e-09	-0.0292380079073105
chr1	5991670	5991781	111	-	intron	NPHP4	0.950211891682467	NA	0.87051810125424	1	0.87983185928601	0.996887509924365	-0.432679717256856	-1.12463262080842	3.73603605669894e-16	6.93350975948084e-15	0.691952903551568
chr1	6098701	6098818	117	+	utr3	KCNAB2	0.778455905291215	NA	0.859958221777542	1	0.970045154564345	0.996887509924365	-0.595034486517338	-0.693328688263917	0.105525829080855	0.215117850712606	0.098294201746579
chr1	6222966	6223177	211	-	utr3	ICMT	0.187074355577491	0.999983935122862	0.270406232409875	1	0.356444407876756	0.996887509924365	-0.0204381959483123	-0.289391779142894	0.0079674825293023	0.0248963436602344	0.268953583194582
chr1	6223790	6223951	161	-	utr3	ICMT	0.351603497211663	0.999983935122862	0.230739425547657	1	0.25105499243698	0.996887509924365	-0.62893490167752	-0.289391779142894	0.0079674825293023	0.0248963436602344	-0.339543122534626
chr1	6224645	6225155	510	-	utr3	ICMT	0.943749039134756	0.999983935122862	0.703861043196452	1	0.705856362170315	0.996887509924365	-0.390111406646509	-0.289391779142894	0.0079674825293023	0.0248963436602344	-0.100719627503615
chr1	6247718	6247823	105	-	utr3	GPR153	0.262334498477661	0.999983935122862	0.340706493557963	1	0.423880086599979	0.996887509924365	1.03208387956123	0.945500791145796	4.21251134250417e-17	8.41611405074927e-16	0.0865830884154373
chr1	6248915	6249473	558	-	utr3	GPR153	0.797979312418242	0.999983935122862	0.956266386709053	1	0.940007846877681	0.996887509924365	0.914401348571206	0.945500791145796	4.21251134250417e-17	8.41611405074927e-16	-0.0310994425745903
chr1	6249816	6250259	443	-	exon	GPR153	0.915780975993953	0.999983935122862	0.70705685212094	1	0.716981177660688	0.996887509924365	0.803694643908041	0.945500791145796	4.21251134250417e-17	8.41611405074927e-16	-0.141806147237756
chr1	6250378	6250609	231	-	exon	GPR153	0.976947124836283	0.999983935122862	0.760590903279448	1	0.809282112565002	0.996887509924365	0.842010320872373	0.945500791145796	4.21251134250417e-17	8.41611405074927e-16	-0.103490470273424
chr1	6260918	6261027	109	-	utr5	GPR153	0.512190546993452	0.999983935122862	0.587746152884339	1	0.621370173660086	0.996887509924365	0.505055393030764	0.945500791145796	4.21251134250417e-17	8.41611405074927e-16	-0.440445398115033
chr1	6468148	6468457	309	-	exon	PLEKHG5	0.480763059037989	0.999983935122862	0.386791282292167	1	0.414463120071229	0.996887509924365	-0.180151224620126	-0.126962038440062	0.400224155365621	0.578467653963176	-0.0531891861800637
chr1	6580867	6581115	248	+	exon	ZBTB48	0.849281918387036	0.999983935122862	0.718676275971961	1	0.800192363183581	0.996887509924365	-0.567655754971956	-0.497359812916252	0.00402865637099657	0.0137469063887515	-0.0702959420557032
chr1	6589047	6589228	181	+	utr3	ZBTB48	0.170160256442107	NA	0.168492170236479	1	0.223484574905049	0.996887509924365	-0.47259475989864	-0.497359812916252	0.00402865637099657	0.0137469063887515	0.0247650530176123
chr1	6592673	6593023	350	-	utr3	KLHL21	0.995350117216942	0.999983935122862	0.77161973817817	1	0.882792267474157	0.996887509924365	1.13434970433093	1.4067904152011	1.57690509914069e-31	6.87565280480268e-30	-0.272440710870172
chr1	6593101	6593677	576	-	utr3	KLHL21	0.558468067319981	0.999983935122862	0.756451744955183	1	0.727613214998696	0.996887509924365	1.38667151159316	1.4067904152011	1.57690509914069e-31	6.87565280480268e-30	-0.0201189036079434
chr1	6599127	6599385	258	-	utr5	KLHL21	0.108309227146149	0.999983935122862	0.0457043826764002	1	0.0817032446974139	0.996887509924365	1.27185837083756	1.4067904152011	1.57690509914069e-31	6.87565280480268e-30	-0.134932044363541
chr1	6602223	6602622	399	-	exon	KLHL21	0.280530975525756	0.999983935122862	0.169573065757132	1	0.226193077421306	0.996887509924365	1.07883815919054	1.4067904152011	1.57690509914069e-31	6.87565280480268e-30	-0.327952256010561
chr1	6619910	6620329	419	+	exon	PHF13	0.577962938553892	0.999983935122862	0.806390491550691	1	0.832058859691923	0.996887509924365	-0.784879931436191	-0.697387826302827	4.6341995550896e-09	4.51118179457422e-08	-0.0874921051333638
chr1	6621555	6621928	373	+	utr3	PHF13	0.959755707783851	0.999983935122862	0.842500174692741	1	0.864187235734322	0.996887509924365	-0.644096716639897	-0.697387826302827	4.6341995550896e-09	4.51118179457422e-08	0.0532911096629298
chr1	6632818	6633297	479	+	utr3	THAP3	0.693261025137388	0.999983935122862	0.553964826712355	1	0.565488439356938	0.996887509924365	0.751185443600846	0.905346654967646	4.44088671871297e-11	5.36230989729437e-10	-0.1541612113668
chr1	6634449	6634872	423	+	utr3	THAP3	0.183836691121447	0.999983935122862	0.114002638802007	1	0.211404184653537	0.996887509924365	-0.0317195659881863	0.905346654967646	4.44088671871297e-11	5.36230989729437e-10	-0.937066220955832
chr1	6635429	6635549	120	+	utr3	THAP3	0.518168767560683	0.999983935122862	0.645227172328243	1	0.753118045812668	0.996887509924365	0.154536167039028	0.905346654967646	4.44088671871297e-11	5.36230989729437e-10	-0.750810487928618
chr1	7771880	7772106	226	+	intron	VAMP3	0.193901472649091	0.999983935122862	0.105554815307154	1	0.239937817897121	0.996887509924365	-0.633131251157148	0.142437553150298	0.199232645405076	0.352216757457789	-0.775568804307446
chr1	7772262	7772464	202	+	intron	VAMP3	0.882198192195935	0.999983935122862	0.760141949248094	1	0.845672600636837	0.996887509924365	-0.205043408785366	0.142437553150298	0.199232645405076	0.352216757457789	-0.347480961935663
chr1	7772653	7772977	324	+	utr5	VAMP3	0.933144870369866	0.999983935122862	0.924428958233282	1	0.975594166575132	0.996887509924365	-0.326681963247349	0.142437553150298	0.199232645405076	0.352216757457789	-0.469119516397647
chr1	7827254	7827514	260	-	exon	RP3-467L1.4	0.779561516835586	NA	0.668124811947466	1	0.614401509309227	0.996887509924365	-2.55339035091285	NA	NA	NA	NA
chr1	8013188	8013661	473	-	utr3	ERRFI1	0.60895127883231	0.999983935122862	0.472308446599881	1	0.425621747897263	0.996887509924365	-0.447212838564595	-0.267657349440582	0.145030498131464	0.276766068914016	-0.179555489124012
chr1	8013955	8014231	276	-	utr3	ERRFI1	0.508263452093289	0.999983935122862	0.58834945225417	1	0.544660658047596	0.996887509924365	-0.389961355572409	-0.267657349440582	0.145030498131464	0.276766068914016	-0.122304006131827
chr1	8358251	8358905	654	-	exon	RERE	0.932871367211588	0.999983935122862	0.819587394329007	1	0.826776507278039	0.996887509924365	0.455592157379923	0.435698993187608	6.98334160417733e-05	0.000352884651261523	0.0198931641923154
chr1	8359728	8359891	163	-	exon	RERE	0.445856010036644	0.999983935122862	0.657867740111341	1	0.70542714119357	0.996887509924365	0.465384517697107	0.435698993187608	6.98334160417733e-05	0.000352884651261523	0.0296855245094986
chr1	8360558	8360722	164	-	exon	RERE	0.615298803217678	0.999983935122862	0.755974711406414	1	0.851966913545362	0.996887509924365	0.38648682456261	0.435698993187608	6.98334160417733e-05	0.000352884651261523	-0.0492121686249982
chr1	8361205	8361442	237	-	exon	RERE	0.898659309102749	0.999983935122862	0.87554978412876	1	0.879525074498816	0.996887509924365	0.475869218149689	0.435698993187608	6.98334160417733e-05	0.000352884651261523	0.0401702249620806
chr1	8656056	8656316	260	-	utr5	RERE	0.716095315414458	0.999983935122862	0.832933562824692	1	0.696796948593987	0.996887509924365	-0.68064308921025	0.435698993187608	6.98334160417733e-05	0.000352884651261523	-1.11634208239786
chr1	9149964	9150071	107	-	exon	MIR34A	0.761125339921738	NA	0.63057114989117	1	0.732425776394498	0.996887509924365	0.965271995699148	1.58163230413326	2.26189159578565e-12	3.06723632049156e-11	-0.616360308434113
chr1	9150712	9150929	217	-	exon	MIR34A	0.467722256386088	NA	0.467182655690366	1	0.577830109798459	0.996887509924365	1.45077551571002	1.58163230413326	2.26189159578565e-12	3.06723632049156e-11	-0.130856788423238
chr1	9244941	9245558	617	+	exon	H6PD	0.906081400472911	0.999983935122862	0.855782010107673	1	0.926560916524569	0.996887509924365	0.0207331639348277	0.0173523352235734	0.874609322891791	0.933554436732468	0.00338082871125427
chr1	9263319	9263445	126	+	intron	H6PD	0.0221240616719902	NA	0.0148675900604058	1	0.0840533941765448	0.996887509924365	-0.206210947258908	0.0173523352235734	0.874609322891791	0.933554436732468	-0.223563282482482
chr1	9263614	9264339	725	+	exon	H6PD	0.539622155930202	0.999983935122862	0.345622342682142	1	0.556717429255841	0.996887509924365	-0.0664432345597407	0.0173523352235734	0.874609322891791	0.933554436732468	-0.0837955697833141
chr1	9264749	9265039	290	+	utr3	H6PD	0.566207681421286	0.999983935122862	0.389114685734436	1	0.523606742081728	0.996887509924365	-0.117047351612188	0.0173523352235734	0.874609322891791	0.933554436732468	-0.134399686835761
chr1	9265146	9265513	367	+	utr3	H6PD	0.264118491603632	0.999983935122862	0.381865873774868	1	0.446916333675032	0.996887509924365	0.0416881400321485	0.0173523352235734	0.874609322891791	0.933554436732468	0.0243358048085751
chr1	9268964	9269468	504	+	utr3	H6PD	0.832858862861194	0.999983935122862	0.927565010006103	1	0.938679366428647	0.996887509924365	-0.107830867130816	0.0173523352235734	0.874609322891791	0.933554436732468	-0.125183202354389
chr1	9269757	9270157	400	+	utr3	H6PD	0.49941502254892	0.999983935122862	0.703771263593814	1	0.710554625724956	0.996887509924365	-0.128613426186417	0.0173523352235734	0.874609322891791	0.933554436732468	-0.14596576140999
