seqnames	start	end	width	strand	annot	main.gene	deseq2.p	deseq2.padj	edger.p	edger.padj	qnb.p	qnb.padj	metdiff.p	metdiff.padj	peak.l2fc	gene.l2fc	gene.p	gene.padj	diff.l2fc
chr1	156035848	156036047	200	-	utr3	UBQLN4	0.0464535225447276	0.906501564719698	0.0161048519162962	1	0.0198514871547129	0.375206877824107	0.016088891461284	0.185179986034779	1.20173446406675	-0.177569936717442	0.537161247596327	0.809828124186629	1.37930440078419
chr1	156036196	156036494	299	-	utr3	UBQLN4	0.669080539206018	0.975485730835953	0.721845422352285	1	0.906879087530365	1	0.567910826640889	0.903350405492035	-0.00577067925489921	-0.177569936717442	0.537161247596327	0.809828124186629	0.171799257462543
chr1	156051282	156051809	528	-	exon	UBQLN4	0.232259309697127	0.906501564719698	0.138769719097923	1	0.296866436566297	0.858954418089059	0.1259734261009	0.521823957046283	0.739697170258817	-0.177569936717442	0.537161247596327	0.809828124186629	0.917267106976259
chr10	13099948	13100247	300	+	utr5	OPTN	0.16044597726547	0.906501564719698	0.09879240923535	1	0.178699721057217	0.834260627653453	0.117901902706841	0.501510267310982	1.24833222203925	0.0901789813116231	0.736824656419515	0.908376286301109	1.15815324072763
chr10	87864409	87864508	100	+	utr5	PTEN	0.952612697974652	0.988909090034806	0.879340344323574	1	0.89420907733799	1	0.999653876137834	1	0.400864183112467	0.430954661152209	0.0577370913570392	0.252471423070282	-0.0300904780397416
chr10	100548199	100548349	151	+	utr3	HIF1AN	0.392858450180473	0.948164698325868	0.308136652021728	1	0.276163674867365	0.84611849321065	0.282442599497686	0.677480861314948	-1.54799329066655	-0.146599489458406	0.560344734824376	0.821986916851362	-1.40139380120814
chr10	100548799	100548999	201	+	utr3	HIF1AN	0.754619824709783	0.975485730835953	0.782008550410736	1	0.949605049514082	1	0.516760465815689	0.879958356826143	-0.00822086128382636	-0.146599489458406	0.560344734824376	0.821986916851362	0.13837862817458
chr10	100549249	100549399	151	+	utr3	HIF1AN	0.0560530403153621	0.906501564719698	0.0293924841108622	1	0.136536312457727	0.781586349948884	0.318424600646135	0.700804037184724	1.9062720796483	-0.146599489458406	0.560344734824376	0.821986916851362	2.05287156910671
chr10	100551349	100551499	151	+	utr3	HIF1AN	0.115519998830792	0.906501564719698	0.0412385174719415	1	0.0525557933751342	0.564794860735151	0.0494848005250215	0.345804498906995	1.22970247464034	-0.146599489458406	0.560344734824376	0.821986916851362	1.37630196409875
chr10	5813287	5813436	150	-	utr5	GDI2	0.015013457607941	0.613406982267302	0.04360217338939	1	0.0110255231280429	0.270605282785433	0.0545997577998358	0.377059503864749	0.794401614310123	-0.320070499809704	0.093862304715074	0.341193107056193	1.11447211411983
chr10	18545811	18545911	101	-	utr3	NSUN6	0.679564854722201	0.975485730835953	0.638966861288372	1	0.871374522878871	1	0.939550928635155	1	0.517364109504953	-0.116583468864635	0.83117129475838	0.941964713304917	0.633947578369588
chr10	80154075	80154174	100	-	utr3	ANXA11	0.379667440041841	0.943408132228027	0.162241674908517	1	0.386029089899608	0.8978156554197	0.413334210085034	0.778897560582516	1.11014040846599	0.175850478462887	0.37916811942767	0.699380887375077	0.934289930003099
chr10	122993945	122994095	151	-	exon	IKZF5	0.917926806937731	0.983730754323289	0.863470788774658	1	0.928097332813745	1	0.431480458932253	0.791111039934921	-0.0572960838234992	-0.0470014891273974	0.913521591318403	0.968835931406408	-0.0102945946961017
chr10	122994294	122994443	150	-	exon	IKZF5	0.91493766162814	0.983730754323289	0.856877768030336	1	0.915987667366207	1	0.961320263163859	1	-0.270186570198466	-0.0470014891273974	0.913521591318403	0.968835931406408	-0.223185081071068
chr11	11942485	11943033	549	+	exon	USP47	0.720029122857316	0.975485730835953	0.809957148762409	1	0.716158133463531	1	0.357554473549602	0.756379540988851	-0.267555126315153	-0.0726734870249523	0.755069720757008	0.917267103118428	-0.194881639290201
chr11	11956135	11956384	250	+	utr3	USP47	0.208362231891567	0.906501564719698	0.153156468327198	1	0.118351691654234	0.733016928955259	0.126821756626543	0.521823957046283	-1.14014031483814	-0.0726734870249523	0.755069720757008	0.917267103118428	-1.06746682781319
chr11	12253095	12253195	101	+	exon	MICAL2	NA	NA	1	1	1	1	0	0	NA	-0.422374274352833	0.0692406433213633	0.281488185838789	NA
chr11	12253295	12253893	599	+	exon	MICAL2	0.577928512490618	0.975485730835953	0.282562913604283	1	0.67751410662469	1	1	1	1.88674979846101	-0.422374274352833	0.0692406433213633	0.281488185838789	2.30912407281385
chr11	12254092	12254741	650	+	exon	MICAL2	0.467936264507482	0.972623264723251	0.194996417538145	1	0.728124942770887	1	0	0	1.88674979846101	-0.422374274352833	0.0692406433213633	0.281488185838789	2.30912407281385
chr11	12259849	12260049	201	+	exon	MICAL2	0.174048161074865	0.906501564719698	0.112532066168508	1	0.0726389956779316	0.632830391653736	0.276711945120913	0.668435850971095	-1.29547901460622	-0.422374274352833	0.0692406433213633	0.281488185838789	-0.873104740253384
chr11	12261296	12261395	100	+	utr3	MICAL2	0.401236095732652	0.955116445342733	0.296916126146407	1	0.346800515540922	0.88780931978476	0.287381149007533	0.677480861314948	-1.63881602050559	-0.422374274352833	0.0692406433213633	0.281488185838789	-1.21644174615276
chr11	57761847	57762047	201	+	utr5	CTNND1	0.121844386290007	0.906501564719698	0.135211158584613	1	0.0944128361252858	0.683504819832489	0.00383496937744521	0.0549055371843985	0.919580531456479	0.342706711336842	0.0877318079230906	0.327147227480717	0.576873820119638
chr11	57796476	57796826	351	+	exon	CTNND1	0.862704530917825	0.983730754323289	0.929914437653635	1	0.909311921611193	1	0.630918494969473	0.938927409858027	0.312978078542038	0.342706711336842	0.0877318079230906	0.327147227480717	-0.0297286327948038
chr11	57809446	57810188	743	+	exon	CTNND1	0.25998952136985	0.906501564719698	0.279895841932447	1	0.296575324121983	0.858954418089059	0.0273734155099786	0.256935110742146	0.993154472746382	0.342706711336842	0.0877318079230906	0.327147227480717	0.650447761409541
chr11	57816347	57816547	201	+	utr3	CTNND1	0.760869146520102	0.975485730835953	0.700003692609546	1	0.702788043748485	1	0.590222420361848	0.920954446219157	0.0043149479207087	0.342706711336842	0.0877318079230906	0.327147227480717	-0.338391763416133
chr11	57816697	57816997	301	+	utr3	CTNND1	0.146218177870161	0.906501564719698	0.141158792421974	1	0.132012991069047	0.781586349948884	0.304704274529067	0.68772011462615	-0.52405741553397	0.342706711336842	0.0877318079230906	0.327147227480717	-0.866764126870812
chr11	62728563	62728810	248	+	utr5	TTC9C	0.278827347690148	0.906501564719698	0.233412230492679	1	0.370449565968072	0.8978156554197	0.401548311768954	0.778441338318746	0.749477477034172	-0.122141325719918	0.740688695267912	0.911117920973242	0.87161880275409
chr11	74810293	74817657	7365	+	exon	RNF169	0.322859512031327	0.92986675259642	0.212543364410646	1	0.15454701205501	0.792286796036355	0.0900091696634487	0.453905237577609	0.647353713990757	-0.352889579227741	0.304088886030163	0.627112770194841	1.0002432932185
chr11	74835687	74835837	151	+	exon	RNF169	0.904594298223619	0.983730754323289	0.938134785681492	1	0.955542288394433	1	0.819345648773612	1	0.150896836291881	-0.352889579227741	0.304088886030163	0.627112770194841	0.503786415519622
chr11	74836135	74836235	101	+	exon	RNF169	0.196371471724712	0.906501564719698	0.125568561430687	1	0.192311935370379	0.834260627653453	0.217917810015389	0.608612020301379	0.27737421827073	-0.352889579227741	0.304088886030163	0.627112770194841	0.630263797498471
chr11	74836385	74836883	499	+	utr3	RNF169	0.820282996668145	0.983730754323289	0.871229492705342	1	0.897143726325058	1	0.722905192780056	1	0.00488776789733459	-0.352889579227741	0.304088886030163	0.627112770194841	0.357777347125075
chr11	74842164	74842264	101	+	utr3	RNF169	0.661870719498693	0.975485730835953	0.580296794040159	1	0.656813213180709	1	0.532857207187567	0.881090649631273	0.0842118562020171	-0.352889579227741	0.304088886030163	0.627112770194841	0.437101435429758
chr11	75572485	75572584	100	+	utr3	SERPINH1	0.14579358758712	0.906501564719698	0.165529194834085	1	0.0821740633486298	0.655560207256769	0.0925478752383693	0.453905237577609	0.236938670642246	1.04205948021701	2.68116582528438e-06	0.000137674485507565	-0.805120809574766
chr11	77841213	77855351	14139	+	utr5	AAMDC	0.41981262409986	0.972623264723251	0.338736832694081	1	0.493839470254615	0.977496683390577	0.333226626177309	0.721786086959706	0.861244814355573	0.133013456990293	0.866615327766008	0.954185199947987	0.728231357365279
chr11	95831055	95831352	298	+	utr3	CEP57	0.28293889780434	0.906501564719698	0.185655026759819	1	0.208587413755073	0.834260627653453	1	1	-0.844225338516387	0.149880992487956	0.626516927928066	0.858948101436941	-0.994106331004344
chr11	102229776	102230226	451	+	utr3	YAP1	0.194636937741906	0.906501564719698	0.182318625746793	1	0.112705337923764	0.729418816225709	0.0671288640123964	0.413197660005431	-0.775405676421874	0.0321331593847269	0.889979288803531	0.961580487000968	-0.807538835806601
chr11	118401601	118401701	101	+	utr5	ATP5L	0.110285690707245	0.906501564719698	0.112525562116737	1	0.0138070378494979	0.305878992358108	0.0710240442553237	0.421122363412879	0.908601776325631	0.137907110650403	0.582884090006589	0.837305918233506	0.770694665675228
chr11	120480198	120480297	100	+	exon	ARHGEF12	0.0654515160889077	0.906501564719698	0.0329072040899744	1	0.0282706638063249	0.478938304483621	0.189585047122073	0.579616784690921	-0.6079081747082	-0.0801858382866604	0.7246935802999	0.903102558992508	-0.52772233642154
chr11	3358656	3358755	100	-	utr3	ZNF195	0.454580563761525	0.972623264723251	0.333147325304526	1	0.465699448575276	0.962423350472405	0.36074762359925	0.756379540988851	-2.23223403919279	-0.226476769386942	0.532745577455408	0.807511364448353	-2.00575726980585
chr11	3359152	3359499	348	-	exon	ZNF195	0.790294187745637	0.975485730835953	0.71989271351624	1	0.831074332432754	1	0.734103353361025	1	-0.519690254809604	-0.226476769386942	0.532745577455408	0.807511364448353	-0.293213485422662
chr11	3359946	3360244	299	-	utr3	ZNF195	0.895659836823654	0.983730754323289	0.82431708148498	1	0.843508148942466	1	0.665304411667599	0.954850096941028	-0.812878971533376	-0.226476769386942	0.532745577455408	0.807511364448353	-0.586402202146434
chr11	6448961	6449060	100	-	utr3	TRIM3	0.54541052314454	0.975485730835953	0.401341778145458	1	0.575244620127911	1	0.444351286058785	0.79795860953245	-0.237291216268727	0.435826298826032	0.218688073930081	0.537095448452475	-0.673117515094759
chr11	6473795	6474360	566	-	utr5	TRIM3	0.522032823119511	0.975485730835953	0.440020815636605	1	0.690542258560665	1	0.374495329935176	0.76457715761705	2.19770793938168	0.435826298826032	0.218688073930081	0.537095448452475	1.76188164055565
chr11	6474683	6474981	299	-	utr3	ARFIP2	0.841652396713507	0.983730754323289	0.718376073360971	1	0.70046847894177	1	0.984124589855087	1	0.151048950229759	-0.370246339745995	0.164168184310515	0.461005442828107	0.521295289975754
chr11	6475130	6475229	100	-	utr3	ARFIP2	0.933103002369739	0.988909090034806	0.999514355446931	1	NA	NA	0	0	2.55087229567816	-0.370246339745995	0.164168184310515	0.461005442828107	2.92111863542416
chr11	6476172	6476420	249	-	utr3	ARFIP2	0.868269491022505	0.983730754323289	0.722295328757588	1	0.700468481724467	1	0.984124208575583	1	0.151048950229759	-0.370246339745995	0.164168184310515	0.461005442828107	0.521295289975754
chr11	6476520	6476619	100	-	utr3	ARFIP2	0.737893574164575	0.975485730835953	0.754240571821355	1	0.928057367484356	1	0.998122192422566	1	-1.27430067709502	-0.370246339745995	0.164168184310515	0.461005442828107	-0.904054337349028
chr11	6476718	6476817	100	-	utr3	ARFIP2	0.268847466820837	0.906501564719698	0.185666008684294	1	0.242710159981792	0.834260627653453	0.0927915306802607	0.453905237577609	-1.36239132312431	-0.370246339745995	0.164168184310515	0.461005442828107	-0.992144983378314
chr11	6477016	6477165	150	-	utr3	ARFIP2	0.24536413667865	0.906501564719698	0.229585181911761	1	0.202420490836616	0.834260627653453	0.23330507032136	0.617361772523696	0.234630108156823	-0.370246339745995	0.164168184310515	0.461005442828107	0.604876447902818
chr11	6596569	6596668	100	-	utr3	RRP8	0.314559362605181	0.917999772500834	0.0619582051106004	1	0.351131271181346	0.890976265200244	0	0	2.00125050709301	0.0873290609194673	0.786676231586647	0.927090171822241	1.91392144617354
chr11	6600004	6600104	101	-	utr3	RRP8	0.014825606305387	0.613406982267302	0.00386263808154002	1	0.00532153255754828	0.188369725538514	0.228529295720951	0.617361772523696	-1.2847937809324	0.0873290609194673	0.786676231586647	0.927090171822241	-1.37212284185187
chr11	45933968	45934168	201	-	utr3	PHF21A	0.76982052012771	0.975485730835953	0.77908169210154	1	0.858663039944937	1	0.313758239633102	0.700289302907342	0.4793067055943	0.401398912954376	0.203417423218897	0.517585744151184	0.0779077926399236
chr11	62647893	62647992	100	-	exon	INTS5	0.952390356115763	0.988909090034806	0.928629440029805	1	0.954185587189747	1	0.897944557576363	1	0.16269451683758	0.451615443312464	0.129566512000608	0.406130527045327	-0.288920926474884
chr11	62648440	62648590	151	-	exon	INTS5	0.82191167070759	0.983730754323289	0.772762635064465	1	0.783198883712374	1	0.728486965282864	1	0.287928231754838	0.451615443312464	0.129566512000608	0.406130527045327	-0.163687211557626
chr11	62649435	62649585	151	-	exon	INTS5	0.631209990984994	0.975485730835953	0.601929495818067	1	0.571955427677063	1	0.882985120789927	1	0.825590326023744	0.451615443312464	0.129566512000608	0.406130527045327	0.37397488271128
chr11	62706214	62706313	100	-	utr5	BSCL2	0.748105521861425	0.975485730835953	0.706705891343622	1	0.738777024631833	1	0.450309377998298	0.79795860953245	0.47722340336659	-0.465148572136023	0.505193384606372	0.790929860289666	0.942371975502613
chr11	74842178	74842278	101	-	utr3	XRRA1	0.300261149574955	0.913470013335554	0.209479242173567	1	0.258695462860628	0.834260627653453	1	1	0.080631779510559	-0.415910200773974	0.458820621022283	0.762061267941467	0.496541980284533
chr11	74842677	74842777	101	-	utr3	XRRA1	0.936083618506271	0.988909090034806	0.915981276167373	1	0.751032966235307	1	0.998738489207514	1	-0.298441602221383	-0.415910200773974	0.458820621022283	0.762061267941467	0.117468598552591
chr11	75265278	75266025	748	-	utr3	ARRB1	0.792839074736169	0.975485730835953	0.804389992078418	1	0.86350997583421	1	0.297274638510143	0.686108295669973	0.497999476457644	0.695921079413008	0.0667704940233892	0.276598252159573	-0.197921602955364
chr11	82978474	82979173	700	-	utr3	RAB30	0.481123173101656	0.972623264723251	0.353691589304732	1	0.548877655093287	1	0.623763698154534	0.938927409858027	0.812187283914181	-0.312014236787874	0.454385421737834	0.759650374700147	1.12420152070206
chr11	82979273	82981120	1848	-	utr3	RAB30	0.413414089438072	0.969151062125317	0.360153476445344	1	0.272203975988994	0.838446471495509	0.14005450025517	0.540128194272865	0.355787413435987	-0.312014236787874	0.454385421737834	0.759650374700147	0.667801650223861
chr11	82981270	82981420	151	-	utr3	RAB30	0.974416154222926	0.995112122379807	0.87534932881325	1	0.829682417351357	1	0.910127643830811	1	0.402714136513456	-0.312014236787874	0.454385421737834	0.759650374700147	0.71472837330133
chr11	82981669	82981919	251	-	utr3	RAB30	0.796749786601477	0.975683769511214	0.649151053922212	1	0.755797785055456	1	0.5783148492291	0.91010942760719	-1.9200021840124	-0.312014236787874	0.454385421737834	0.759650374700147	-1.60798794722453
chr11	82982019	82982368	350	-	utr3	RAB30	0.753519216927495	0.975485730835953	0.689380811058516	1	0.7714015372042	1	0.818992398642942	1	-0.788891810507949	-0.312014236787874	0.454385421737834	0.759650374700147	-0.476877573720075
chr11	82987425	82992319	4895	-	utr3	RAB30	0.274273628145957	0.906501564719698	0.119038245865861	1	0.288812398039805	0.857504851911999	0.265329217067061	0.654667104143403	-1.66097975935659	-0.312014236787874	0.454385421737834	0.759650374700147	-1.34896552256872
chr11	96093230	96093379	150	-	exon	MAML2	0.839890274962366	0.983730754323289	0.840983708931579	1	0.871848679794381	1	0.999451072728061	1	-0.065793444388474	0.286263500726282	0.470423561194171	0.770752961704514	-0.352056945114756
chr11	102229947	102230140	194	-	exon	RP11-864G5.3	0.467796322205474	0.972623264723251	0.389264938373202	1	0.434799459637595	0.935520915399451	0.182564083604769	0.570027218489359	-0.761194542195075	NA	NA	NA	NA
chr11	106057546	106057645	100	-	utr3	KBTBD3	NA	NA	1	1	1	1	1	1	NA	-0.0442712115705138	0.965032037517698	NA	NA
chr11	115504341	115504441	101	-	utr5	CADM1	0.00860563398145479	0.613406982267302	0.00193097490089544	1	0.00405563560742644	0.179695854605971	0.110121073555384	0.481192878123846	2.14986385907391	0.805196178110227	0.00048526227260836	0.00893131059269091	1.34466768096369
chr11	116857858	116858406	549	-	utr3	SIK3	0.912078679121815	0.983730754323289	0.848610726615967	1	0.875520774377337	1	0.988077224853055	1	-0.170936500563297	-0.0503182682315794	0.870451782683923	0.955319407341509	-0.120618232331718
chr11	117206233	117206333	101	-	utr3	PCSK7	0.707244008751517	0.975485730835953	0.590244395310691	1	0.751288505811538	1	0.610131869264229	0.937558657743723	-0.0398794262060412	0.243533109954769	0.565545054104705	0.825749833478327	-0.28341253616081
chr11	117231868	117232176	309	-	utr5	PCSK7	0.870391715178261	0.983730754323289	0.834143286141856	1	0.871921396545332	1	0.722109920345498	1	1.98140396339228	0.243533109954769	0.565545054104705	0.825749833478327	1.73787085343752
chr11	117232325	117232425	101	-	utr5	PCSK7	0.595963046788859	0.975485730835953	0.39033096097122	1	0.801552395554463	1	0	0	0.681865782571484	0.243533109954769	0.565545054104705	0.825749833478327	0.438332672616715
chr12	12908390	12908489	100	+	exon	GPRC5A	0.56283528280458	0.975485730835953	0.570758446748646	1	0.043344081338336	0.554733864534983	0.759793393815599	1	0.194746033731491	-0.0887713183325408	0.738744193268335	0.909940818246116	0.283517352064032
chr12	69585334	69585674	341	+	utr5	CCT2	0.0164058089890538	0.625608182782586	0.0257915992285052	1	7.06237140559048e-05	0.0203396296481006	0.151257745884383	0.556248262352482	0.496189953898416	-0.516091785461035	0.0122266016928216	0.0933883120549829	1.01228173935945
chr12	85280306	85280406	101	+	exon	ALX1	0.558032097663495	0.975485730835953	0.440647198489948	1	0.60686416939547	1	0.434222795187954	0.791580064519655	-0.433515205976418	-0.0239838581420595	0.956086740959082	0.984943309854261	-0.409531347834359
chr12	85301635	85301784	150	+	utr3	ALX1	0.18686016322205	0.906501564719698	0.0735362034046044	1	0.180179841676628	0.834260627653453	0.0796066621715927	0.449318372064663	-1.90962645253816	-0.0239838581420595	0.956086740959082	0.984943309854261	-1.8856425943961
chr12	101923145	101923245	101	+	utr3	DRAM1	0.188737316712564	0.906501564719698	0.110098229565462	1	0.227286929933608	0.834260627653453	0.1114859138413	0.481192878123846	-0.865164376136449	0.461385829279781	0.0853382371498463	0.321491552468641	-1.32655020541623
chr12	85804734	85804833	100	-	exon	RASSF9	0.13942832530513	0.906501564719698	0.0577127504924548	1	0.335529740045457	0.879253012114859	0.627936420454476	0.938927409858027	0.959445380160754	0.697983409999843	0.175301210685476	0.478418065160161	0.261461970160911
chr12	85805481	85805581	101	-	exon	RASSF9	0.243210118685842	0.906501564719698	0.148037609191454	1	0.30850140165359	0.875353730800335	0.513362058705577	0.878552561108379	0.636374006849626	0.697983409999843	0.175301210685476	0.478418065160161	-0.0616094031502168
chr12	101746793	101747042	250	-	utr3	GNPTAB	0.264998331734731	0.906501564719698	0.184755034629331	1	0.197568843100526	0.834260627653453	0.221098766807273	0.608612020301379	-0.694019141902241	0.169768839897876	0.484924581688202	0.777714141391923	-0.863787981800117
chr12	101764694	101764843	150	-	exon	GNPTAB	0.155314514091891	0.906501564719698	0.0994928312454418	1	0.174945281924909	0.834260627653453	0.119817410216478	0.505991509331458	0.61498489129	0.169768839897876	0.484924581688202	0.777714141391923	0.445216051392124
chr12	101764943	101765043	101	-	exon	GNPTAB	0.602534556771831	0.975485730835953	0.606107986144205	1	0.701348068572527	1	0.76250368178265	1	0.376141927860587	0.169768839897876	0.484924581688202	0.777714141391923	0.206373087962711
chr12	104805046	104805295	250	-	utr3	SLC41A2	0.49474542202664	0.972623264723251	0.397809374031658	1	0.400761749851256	0.905250070252249	0.254236069155518	0.642167629333813	-0.494928107551584	0.160564575164426	0.628558875992917	0.860492665342157	-0.65549268271601
chr12	104928156	104928605	450	-	utr5	SLC41A2	0.48917648452922	0.972623264723251	0.506844785110265	1	0.566905998442801	1	0.370387756309259	0.76457715761705	0.264237552861956	0.160564575164426	0.628558875992917	0.860492665342157	0.10367297769753
chr12	109573425	109573575	151	-	utr5	MMAB	0.223345583488356	0.906501564719698	0.135020690676951	1	0.244074465293	0.834260627653453	0.153914549095965	0.556248262352482	0.575833976249517	-0.395828688081678	0.28227273788527	0.604648264156492	0.971662664331195
chr12	111452364	111452464	101	-	utr3	ATXN2	0.17988542028953	0.906501564719698	0.0615094804927512	1	0.151513547863282	0.792286796036355	0.0643305338366896	0.40604326195846	-2.0003376504739	-0.0416566546685214	0.878797342435255	0.957285169970697	-1.95868099580537
chr12	111644140	111644339	200	-	utr3	BRAP	0.649271630078015	0.975485730835953	0.633464482374484	1	0.699328691371464	1	0.219674804800559	0.608612020301379	0.0952583079879692	-0.113882952779456	0.721776168686672	0.902294042299491	0.209141260767425
chr12	111650014	111655637	5624	-	exon	BRAP	0.285461717969902	0.906501564719698	0.227467209452178	1	0.248415996844254	0.834260627653453	0.0471120022492746	0.335672726689255	0.942468606415134	-0.113882952779456	0.721776168686672	0.902294042299491	1.05635155919459
chr12	112319331	112319431	101	-	exon	HECTD4	0.281310360977076	0.906501564719698	0.158883527860911	1	0.270905075762259	0.838446471495509	0.285000218695416	0.677480861314948	-0.637711225147818	-0.0261152281516054	0.913400123037783	0.968812958136152	-0.611595996996212
chr13	42301463	42301762	300	+	exon	AKAP11	0.535404493790646	0.975485730835953	0.427138295793312	1	0.378693317976045	0.8978156554197	0.619543992608998	0.938927409858027	-1.06344883134299	-0.500023905218406	0.0639409750690796	0.268992308543622	-0.563424926124585
chr13	42303357	42303507	151	+	exon	AKAP11	0.626346126715299	0.975485730835953	0.509719990300268	1	0.591101434840948	1	0.525003656380813	0.880669387621842	-1.02429071444101	-0.500023905218406	0.0639409750690796	0.268992308543622	-0.524266809222607
chr13	112882075	112882424	350	+	utr3	ATP11A	0.209120453987264	0.906501564719698	0.160768435223654	1	0.1462240588179	0.786042630143792	0.54784733638099	0.893295517932336	0.425900787512899	-0.184203606971977	0.46754847125609	0.769032283609781	0.610104394484876
chr13	112882674	112882973	300	+	utr3	ATP11A	0.764627977540499	0.975485730835953	0.695111942143444	1	0.771245800793814	1	0.477765167254971	0.83431046844941	-0.144985074963221	-0.184203606971977	0.46754847125609	0.769032283609781	0.039218532008756
chr13	23355481	23355630	150	-	utr5	SACS	0.274776146778709	0.906501564719698	0.17972815759424	1	0.136963247806177	0.781586349948884	0.102991501062461	0.472321765883025	-0.952371673829542	-0.847775083671207	0.000775482288166824	0.0127381304350629	-0.104596590158334
chr13	23355830	23355930	101	-	utr5	SACS	0.550042256824699	0.975485730835953	0.415026186420823	1	0.559054118208312	1	0.528443298518873	0.880669387621842	-0.589629277544201	-0.847775083671207	0.000775482288166824	0.0127381304350629	0.258145806127006
