seqnames	start	end	width	strand	annot	main.gene	deseq2.p	deseq2.padj	edger.p	edger.padj	qnb.p	qnb.padj	metdiff.p	metdiff.padj	peak.l2fc	gene.l2fc	gene.p	gene.padj	diff.l2fc
chr1	9747609	9747787	179	+	exon	1700034P13Rik	0.125902333974964	NA	0.0210771255215896	1	0.0143445918304053	0.0956621437281575	0.0124195610250838	0.419467059977788	-0.842554524385363	-1.31396556670728	0.400120399968739	NA	0.471411042321914
chr1	9898865	9898972	108	+	utr3	Sgk3	0.553523502076448	NA	0.222210812453299	1	0.309168147408317	0.605087452447741	0.16964791570986	0.501105342285468	-0.257361690131692	0.27565925487479	0.0475937930384468	0.187925997490346	-0.533020945006483
chr1	9963289	9963392	104	-	utr3	Tcf24	0.914864601349114	NA	0.722526923879958	1	0.949331474475648	0.987964111191542	0.353505877186496	0.622294990204457	-0.422999883473298	0.480979017158508	0.014547225885374	0.0821551061747312	-0.903978900631806
chr1	10037606	10037718	113	-	utr3	Cops5	0.0169274874608345	0.173717320793875	0.000434479449049595	1	0.000214275732618559	0.00540769308808121	0.134864472437329	0.47967358074986	-0.481272209653736	0.217878325649545	0.00395897607323984	0.0314370320978545	-0.69915053530328
chr1	10066478	10066602	125	+	exon	Cspp1	0.899392458324411	NA	0.823717179934212	1	0.769159655950105	0.919758640212768	0.654430530207462	0.802652495810017	-0.175306676073099	-0.014061115569295	0.8863743703896	0.954999399671424	-0.161245560503804
chr1	10066706	10066861	156	+	exon	Cspp1	0.203861588492139	NA	0.245776191199284	1	0.174899552139323	0.445044546942585	0.916442814952487	0.952573039725226	0.190385832977878	-0.014061115569295	0.8863743703896	0.954999399671424	0.204446948547173
chr1	12858924	12859110	187	+	utr3	Sulf1	0.629591261952909	NA	0.848416126150743	1	0.919129862565211	0.984738581412819	0.903644574377268	0.944679899876937	1.50612606879875	1.3571126391517	1.5908305730158e-20	4.72338347092386e-18	0.149013429647054
chr1	12859188	12859365	178	+	utr3	Sulf1	0.974039313377673	NA	0.728840528013925	1	0.655605983015533	0.865299665100579	0.462382133113653	0.686062276317658	1.22036854461887	1.3571126391517	1.5908305730158e-20	4.72338347092386e-18	-0.136744094532832
chr1	12859743	12859906	164	+	utr3	Sulf1	0.550453179443972	NA	0.206318847443624	1	0.21461968815232	0.497639296570676	0.33174991196128	0.608487531227854	0.575310267829514	1.3571126391517	1.5908305730158e-20	4.72338347092386e-18	-0.781802371322187
chr1	13114163	13114272	110	-	utr3	Prdm14	0.100671495135717	NA	0.121630880975762	1	0.0894063888358189	0.300169706696117	0.753442398228364	0.857081590399901	0.518877969459311	-0.384313386210103	0.00287995305731962	0.0245973699475446	0.903191355669413
chr1	13174060	13174769	710	-	exon	Ncoa2	0.713625007796385	0.919152466012223	0.394169831153308	1	0.25587135467661	0.545494148398049	0.422679404221525	0.663962610115206	-0.178455960614866	-0.075765674998012	0.492681364475134	0.748105342542213	-0.102690285616854
chr1	14753678	14753800	123	-	utr3	Msc	0.973296980169498	NA	0.829138601838028	1	0.832706212908441	0.947629174693168	0.374992049166208	0.633533299280608	-0.00199819447583273	0.336806398092967	0.222756674419234	0.492140190750227	-0.3388045925688
chr1	14753968	14754281	314	-	utr3	Msc	0.928461015243961	0.985192696708993	0.789253069045074	1	0.956054781064176	0.987964111191542	0.395738651301866	0.646973350996192	0.331649405094315	0.336806398092967	0.222756674419234	0.492140190750227	-0.0051569929986528
chr1	15843008	15843263	256	+	utr3	Terf1	0.877417036395211	0.973789423912645	0.289366466784138	1	0.332315636421818	0.625853008351636	0.393693860821217	0.646276293547008	-0.182232820954167	-0.0561503040319714	0.510431202227388	0.760330391539063	-0.126082516922196
chr1	16344618	16344797	180	-	utr3	Stau2	0.104555406124512	NA	0.018103163934341	1	0.00250268529969552	0.029283486341396	0.0120688371536515	0.419467059977788	-0.415681123772905	0.497324670805473	0.00208684007177371	0.0191674927372463	-0.913005794578378
chr1	16677288	16677473	186	+	utr3	Tmem70	0.178811270258901	0.574501014391791	0.032232124289379	1	0.0245497055502284	0.13577137936724	0.263861227783146	0.564397531795405	-0.0533378358404986	0.429845250223446	0.000195707419010887	0.00291125111658265	-0.483183086063945
chr1	16996811	16997065	255	-	utr3	Jph1	0.965349716417517	0.993661071921638	0.64857374080353	1	0.65802370076146	0.866982391827468	0.180903761780693	0.508699288544415	0.596313894967227	0.697371438076078	7.03134492514744e-06	0.000171183794986923	-0.101057543108851
chr1	17091284	17091427	144	-	exon	Jph1	0.964341509214561	NA	0.730569098109582	1	0.631615708673627	0.850201103194639	0.730938927052983	0.844303934830393	0.411934016685178	0.697371438076078	7.03134492514744e-06	0.000171183794986923	-0.2854374213909
chr1	20439559	20439658	100	-	intron	Pkhd1	0.537284754044217	0.855754182660399	0.779507742518473	1	0.179637910977754	0.451102082941299	0.602858031395003	0.771414514156768	0.666788284294792	0.0104680197567501	0.992339244615251	NA	0.656320264538042
chr1	20803205	20803439	235	-	utr3	Mcm3	0.00257091672305985	0.0575391166797933	3.0047424722519e-05	0.420964420362491	4.66649828181862e-05	0.00175751744216685	0.111105473785168	0.465423323875419	-0.815237456816781	0.0308526539438	0.610481901645424	0.823583742855907	-0.846090110760581
chr1	20805734	20805845	112	-	exon	Mcm3	0.0331258079377619	0.250351235232536	0.0884550094576693	1	0.163436777767356	0.427356275162327	0.809881515420207	0.888585128279548	0.576709398178504	0.0308526539438	0.610481901645424	0.823583742855907	0.545856744234704
chr1	20935659	20935804	146	+	utr3	Paqr8	0.191353763808664	NA	0.0379953708880098	1	0.0357547754254914	0.172065299277399	0.0806793821934049	0.443892405223033	-1.96022738749657	-0.653496887063877	0.0117529154820943	0.0709016429569099	-1.30673050043269
chr1	21000713	21000906	194	-	utr3	Tram2	0.396588322841662	NA	0.446301653171175	1	0.402306876858723	0.686020449296001	0.632501692782174	0.788635752215766	0.10629171420451	-0.234307376180355	0.18243165329925	0.439289760359865	0.340599090384865
chr1	23369493	23370287	795	-	utr3	Ogfrl1	0.0803611129424715	0.396462827627079	0.207253119539082	1	0.139024623108207	0.391080988270614	0.917232535338309	0.953051108309935	0.724117959600345	0.238373842528497	0.0894696491817112	0.283668019694595	0.485744117071848
chr1	23848295	23848468	174	+	utr3	B3gat2	0.00562004579765317	0.0903979402576365	2.80272152039528e-05	0.392717339437786	7.22976654203783e-05	0.00243711987386123	0.00815367629545449	0.419467059977788	-0.747598631424678	0.439655357540693	0.443633194852089	0.711330514149369	-1.18725398896537
chr1	24028343	24028514	172	-	utr3	Fam135a	0.44316052706864	NA	0.556006612636597	1	0.505761748849424	0.769457272185131	0.33233049386361	0.608663221269235	0.347868131007312	0.406385934186394	0.000697664596023696	0.00814419064315525	-0.058517803179082
chr1	24028961	24029179	219	-	utr3	Fam135a	0.115082094400623	0.475009632443724	0.214700390443261	1	0.00659034614529445	0.0573133419687216	0.917559557022304	0.953243924884193	1.5031217379742	0.406385934186394	0.000697664596023696	0.00814419064315525	1.0967358037878
chr1	24029627	24029732	106	-	utr3	Fam135a	0.98520970406395	NA	0.80420720329738	1	0.642676491701362	0.856692872175521	0.54831422037254	0.736950135944031	0.934752232372451	0.406385934186394	0.000697664596023696	0.00814419064315525	0.528366298186057
chr1	30802451	30802550	100	-	utr3	Phf3	0.498251164646037	NA	0.341855412194263	1	0.22014932505224	0.503615146887965	0.58817076167299	0.763344178546722	-0.0531656349989772	-0.0382574272629588	0.569799957932928	0.797885272359102	-0.0149082077360184
chr1	30803644	30804280	637	-	utr3	Phf3	0.594257717385455	0.872532233867982	0.743639857722542	1	0.656782166769816	0.866206047240527	0.611810390753928	0.77644420153228	0.205225866653043	-0.0382574272629588	0.569799957932928	0.797885272359102	0.243483293916001
chr1	30804349	30804539	191	-	utr3	Phf3	0.0526976837509862	0.323701170267432	0.0976760666280619	1	0.0716395593183455	0.263996064765522	0.620959113166107	0.781922968938966	1.11279442146641	-0.0382574272629588	0.569799957932928	0.797885272359102	1.15105184872937
chr1	30804908	30805447	540	-	utr3	Phf3	0.281769482591493	0.685102394030817	0.730485405593395	1	0.665468927816249	0.86938728958208	0.727552547841684	0.84236759619666	0.415253624440406	-0.0382574272629588	0.569799957932928	0.797885272359102	0.453511051703365
chr1	30805656	30805801	146	-	utr3	Phf3	0.271328321402477	0.679029161661745	0.459178029683336	1	0.215925443062831	0.499521637726072	0.274076315670847	0.570391368112281	0.675897594251041	-0.0382574272629588	0.569799957932928	0.797885272359102	0.714155021513999
chr1	30829404	30830251	848	-	exon	Phf3	0.82262481970816	0.959567873616417	0.58141467252173	1	0.594052652274199	0.827940578816602	0.410483181761885	0.655352375121935	-0.213845971600002	-0.0382574272629588	0.569799957932928	0.797885272359102	-0.175588544337043
chr1	30830418	30830577	160	-	exon	Phf3	0.671173197343289	0.903802814367971	0.271072914780813	1	0.107189785163368	0.336495117149215	0.547925767831213	0.736777758662202	-0.435503194248729	-0.0382574272629588	0.569799957932928	0.797885272359102	-0.39724576698577
chr1	30830725	30830905	181	-	exon	Phf3	0.193632656764535	0.593810221037412	0.344301362808411	1	0.397123250733777	0.682500597521083	0.957389013697499	0.979174576026091	-0.0160983573101037	-0.0382574272629588	0.569799957932928	0.797885272359102	0.0221590699528551
chr1	30830994	30831208	215	-	exon	Phf3	0.665905210229881	0.902697670834735	0.891210932114616	1	0.835639881554801	0.948756170252836	0.634912386305378	0.790319110718441	-0.0991017288964969	-0.0382574272629588	0.569799957932928	0.797885272359102	-0.0608443016335381
chr1	33739340	33739462	123	+	utr3	Rab23	0.630709416527657	NA	0.325648842288355	1	0.391462702768722	0.677708483445937	0.196444266350784	0.51780273800683	-0.214197705548577	-0.0179383386868843	0.874835099347159	0.951322186278089	-0.196259366861693
chr1	33739562	33739927	366	+	utr3	Rab23	0.183879035782367	0.581810631056883	0.341920389836981	1	0.194789241242143	0.473365272486484	0.222093451591983	0.536275783060635	0.226071150220354	-0.0179383386868843	0.874835099347159	0.951322186278089	0.244009488907238
chr1	33740007	33740117	111	+	utr3	Rab23	0.871110921322902	NA	0.517983541563711	1	0.529461688736492	0.785262789559109	0.476509528113817	0.693534853341022	-0.157274954755884	-0.0179383386868843	0.874835099347159	0.951322186278089	-0.139336616069
chr1	33746297	33746402	106	-	utr3	Bag2	0.740348373194824	NA	0.428174394957642	1	0.389255306001084	0.675863647638911	0.296500651545662	0.584276354536726	-0.48465838535372	0.2551786540876	0.386256557944725	0.663166821924456	-0.73983703944132
chr1	33776584	33776968	385	-	utr3	Zfp451	0.210252449242008	0.617133129652232	0.450994484596436	1	0.270757246519902	0.562834239690707	0.272753442191197	0.569228071129565	0.535021943868074	-0.0149481099624893	0.855483866513424	0.942578142049076	0.549970053830563
chr1	33777120	33777315	196	-	utr3	Zfp451	0.631874837420201	0.888522578315087	0.951106260151284	1	0.809945499504058	0.937697195447437	0.65899210844629	0.805547416939088	0.276581013941986	-0.0149481099624893	0.855483866513424	0.942578142049076	0.291529123904475
chr1	33801452	33801630	179	-	utr3	Zfp451	0.462393910303498	NA	0.307261719380681	1	0.348501486141057	0.640697045042573	0.331846669825227	0.60850733731195	-0.913966300653789	-0.0149481099624893	0.855483866513424	0.942578142049076	-0.8990181906913
chr1	33801882	33802164	283	-	utr3	Zfp451	0.31046039318473	NA	0.39812718718367	1	0.288385045790867	0.582926370926302	0.410043196804663	0.655352375121935	0.898889551115632	-0.0149481099624893	0.855483866513424	0.942578142049076	0.913837661078121
chr1	33802346	33802540	195	-	exon	Zfp451	0.967289945999266	NA	0.760445704568969	1	0.6027295593945	0.833091746746678	0.734715441108022	0.845974399415044	-0.0945225373787776	-0.0149481099624893	0.855483866513424	0.942578142049076	-0.0795744274162883
chr1	34180326	34180447	122	+	exon	Dst	0.464247404001168	NA	0.473923366078695	1	0.544094741226688	0.795466062194078	0.956291480647885	0.978405461989649	-0.108608195042561	0.148419092756979	0.0450106403331852	0.181450804507274	-0.25702728779954
chr1	34182081	34182217	137	+	exon	Dst	0.0344357476024917	NA	0.0027267981156047	1	0.00239990303127827	0.0286366289544619	0.0224429943055431	0.419467059977788	-3.24556355927784	0.148419092756979	0.0450106403331852	0.181450804507274	-3.39398265203482
chr1	34227867	34228188	322	+	exon	Dst	0.49252009517512	0.831267603566081	0.809738246224184	1	0.72791187577381	0.901062794768421	0.718728453321786	0.83744197532136	0.367235831498029	0.148419092756979	0.0450106403331852	0.181450804507274	0.21881673874105
chr1	34307478	34307662	185	+	utr3	Dst	0.485485617543452	0.827039140482667	0.176445241888609	1	0.142957625368408	0.397007008531188	0.0282209634335708	0.419467059977788	-0.158559450653256	0.148419092756979	0.0450106403331852	0.181450804507274	-0.306978543410235
chr1	34444574	34444768	195	+	utr3	Imp4	0.784197334968592	0.945400173547322	0.362135776061836	1	0.363164343983236	0.654173744423811	0.0217728659542548	0.419467059977788	-0.175703227126544	0.154660515903733	0.0827060490428555	0.269401196715316	-0.330363743030278
chr1	34447903	34448092	190	+	utr3	Imp4	0.0960953526620641	NA	0.106486835727836	1	0.0440817259471513	0.194514259477304	0.694516435452353	0.82469574872359	0.914461201762485	0.154660515903733	0.0827060490428555	0.269401196715316	0.759800685858751
chr1	34816804	34816946	143	-	utr3	Fam168b	0.225191996177856	NA	0.0293483911344699	1	0.0221018822112627	0.126790295116312	0.0778237961407233	0.442307157510093	-0.965983219221079	-0.190982383516233	0.0326958307269361	0.14498690132094	-0.775000835704846
chr1	34816995	34817307	313	-	utr3	Fam168b	0.00130170502769413	0.0376982509354252	3.60280616472585e-06	0.0507671416671519	3.69587057175622e-06	0.000240617152355616	0.0699067786149346	0.442183686794322	-1.3986052808465	-0.190982383516233	0.0326958307269361	0.14498690132094	-1.20762289733027
chr1	36094457	36094556	100	+	intron	Hs6st1	0.91094391541638	NA	0.892210540667366	1	0.939146962050664	0.987964111191542	0.304182773069892	0.589821564535288	-0.492868405183707	-0.135055223795738	0.135085941902185	0.368043844903259	-0.357813181387968
chr1	36103639	36104595	957	+	utr3	Hs6st1	0.15873481058089	0.547726218034156	0.498579647937867	1	0.445925537692086	0.722604834893017	0.728586595874103	0.843168957363541	0.145824397324846	-0.135055223795738	0.135085941902185	0.368043844903259	0.280879621120585
chr1	36104803	36104955	153	+	utr3	Hs6st1	0.396884613771288	0.774250312111201	0.69245612956356	1	0.652147116223286	0.863096952144619	0.147522845895687	0.488819108506677	0.328465324486599	-0.135055223795738	0.135085941902185	0.368043844903259	0.463520548282337
chr1	36106039	36106458	420	+	utr3	Hs6st1	0.974654231904118	0.996250312645066	0.443019458968056	1	0.220250613187733	0.503684086821503	0.53499126759605	0.728939117180721	-0.137286111582975	-0.135055223795738	0.135085941902185	0.368043844903259	-0.00223088778723723
chr1	36143942	36144223	282	-	utr3	Uggt1	0.971135473143619	0.996250312645066	0.418221672989392	1	0.204443520835301	0.485064231222881	0.542621279434218	0.733546459871064	-0.333254988013811	-0.237099064839541	0.00288641610784596	0.0246084089893634	-0.0961559231742702
chr1	36335907	36336172	266	-	utr3	Kansl3	0.556290823239113	0.861799488655166	0.141767738403976	1	0.0322439310180236	0.162170364246244	0.199324614428393	0.519425343470862	-0.452331041613328	-0.166819003641768	0.08965006178625	0.28389532665815	-0.285512037971559
chr1	36423898	36424138	241	-	utr3	Lman2l	0.126840708160514	NA	0.163682923592186	1	0.0950717195756448	0.312158025452685	0.969840322162099	0.985714234111343	0.755170789803092	-0.280887685177572	0.102339398877884	0.308486318665667	1.03605847498066
chr1	36472694	36472862	169	+	exon	Cnnm4	0.709236918091439	NA	0.411352674560158	1	0.410666181279074	0.694731962546198	0.494578225881837	0.703459767132314	-1.41608628298924	-0.223444316426049	0.307658160750428	0.589648301423074	-1.19264196656319
chr1	36512856	36513190	335	+	exon	Cnnm3	0.887954997802676	NA	0.74868378172335	1	0.771644334595185	0.920365198667229	0.156759941730692	0.492592001556133	-0.239778027177916	-0.184610289072139	0.191962582549766	0.452194714119474	-0.0551677381057772
chr1	36526886	36527088	203	+	utr3	Cnnm3	0.0552368559997911	NA	0.00851089323433954	1	0.000505592803292208	0.00996854460686524	0.0383430932152102	0.430009634923968	-1.11701714798074	-0.184610289072139	0.191962582549766	0.452194714119474	-0.932406858908601
chr1	36549253	36549470	218	-	utr3	Sema4c	0.27141158170844	NA	0.103592670272555	1	0.209282533928183	0.491380118632706	0.0848662958920778	0.445009316028754	-0.268952123672993	0.32078128862441	0.358976722644484	0.638482104164391	-0.589733412297403
chr1	36792611	36792763	153	-	utr3	Tmem131	0.82617808476902	0.95968583652453	0.653363340069459	1	0.560873153022054	0.806996148423398	0.429016420508751	0.667624232097168	0.21136629760612	0.107725484021603	0.138893482741084	0.374310810433648	0.103640813584516
chr1	36807815	36808049	235	-	exon	Tmem131	0.69710827085809	0.913477694632909	0.209948221844069	1	0.168003199025824	0.434445532750249	0.346234469931949	0.617273811705277	0.130060945039557	0.107725484021603	0.138893482741084	0.374310810433648	0.0223354610179536
chr1	36808114	36808344	231	-	exon	Tmem131	0.888972743465243	0.975840780467397	0.482259651000506	1	0.212704712526505	0.495376077083049	0.659732879816003	0.805562579770157	-0.0702260291757932	0.107725484021603	0.138893482741084	0.374310810433648	-0.177951513197396
chr1	37261293	37261392	100	+	exon	Cnga3	0.691096772498135	NA	0.467648040429438	1	0.389535765272886	0.675863647638911	0.0717319140968501	0.442307157510093	-0.507465262318327	-0.689089849503815	0.00341205478620967	0.0280227566266095	0.181624587185489
chr1	37261541	37261732	192	+	exon	Cnga3	0.0547927232012728	NA	0.0351699909639423	1	0.031420269787081	0.159467615257759	0.426318597666226	0.666262732026088	0.307881588286624	-0.689089849503815	0.00341205478620967	0.0280227566266095	0.99697143779044
chr1	37262023	37262158	136	+	utr3	Cnga3	0.445000238509947	NA	0.501834899516077	1	0.326724718856411	0.62016926656117	0.991165051828063	0.998710036677269	0.191386822156462	-0.689089849503815	0.00341205478620967	0.0280227566266095	0.880476671660277
chr1	37420248	37420442	195	-	utr3	Coa5	0.4158410717013	0.782820533263095	0.772644164780001	1	0.751349553354338	0.910793317711762	0.798962853549813	0.882742125334381	0.0763323927228224	0.0462758589492221	0.572625986540559	0.800258438981986	0.0300565337736003
chr1	37444331	37444552	222	-	utr3	Mgat4a	0.920261132531716	NA	0.849033108909323	1	0.962122557309532	0.987964111191542	0.63896974022655	0.79283637361885	-0.0265165760476468	-0.204664950459735	0.161003186737471	0.411255194400671	0.178148374412088
chr1	37875606	37876161	556	+	utr3	Lipt1	0.833542336169295	0.961284616006015	0.72532441821871	1	0.644571717879968	0.857961294571011	0.437879152341092	0.674317426638698	0.682362584079475	0.617662386014453	0.00814764420644034	0.0543159589925277	0.0647001980650213
chr1	37878882	37879106	225	-	utr3	Mitd1	0.0464236351758376	0.29930242660198	0.00698048195284754	1	0.000129203359865159	0.00370295783192493	0.184735817343415	0.511108310753819	-0.677202198215107	0.310502406707792	0.0430602285460377	0.176135550009519	-0.987704604922899
chr1	37986709	37986889	181	-	utr3	Txndc9	0.986403556614597	NA	0.763548656529425	1	0.547561711314282	0.797762559687402	0.290224468364254	0.579054626764784	-0.611097924871749	0.321547182976129	0.000861146809519398	0.00959342832334089	-0.932645107847878
chr1	37990111	37990246	136	-	utr3	Txndc9	0.000318922003648041	0.0155496624139785	3.04086204132025e-05	0.42596395474814	0.0110166291656357	0.0802962531770326	0.0701234654149423	0.442307157510093	-1.69494292841614	0.321547182976129	0.000861146809519398	0.00959342832334089	-2.01649011139227
chr1	37995579	37995737	159	-	exon	Txndc9	0.947902684144413	0.989270034994964	0.677909669369712	1	0.636377520233353	0.852638679990897	0.0574075044894887	0.432145729869451	0.425707860197571	0.321547182976129	0.000861146809519398	0.00959342832334089	0.104160677221442
chr1	37998188	37998316	129	+	utr5	Eif5b	0.20559491212968	NA	0.248952489465608	1	0.324780027480805	0.618442686508701	0.727155028686982	0.842269565258143	0.422078496784636	-0.164264827284206	0.0286567342478869	0.132946221588872	0.586343324068842
chr1	38018906	38019565	660	+	exon	Eif5b	0.247717354455862	0.657526218314397	0.685952413288204	1	0.695430398960167	0.884309645094131	0.711552139923254	0.833858777491703	0.204149709386711	-0.164264827284206	0.0286567342478869	0.132946221588872	0.368414536670917
chr1	38021618	38021894	277	+	exon	Eif5b	0.00372454779739241	0.0730448326410394	0.00770442515732679	1	0.00216314132278829	0.0269259634675798	0.762596267056427	0.862091819625111	0.657120768719527	-0.164264827284206	0.0286567342478869	0.132946221588872	0.821385596003733
chr1	38022185	38022362	178	+	exon	Eif5b	0.028108921904401	0.230821918936608	0.0534347972065083	1	0.0260782459694244	0.141697664323117	0.933091504803348	0.963300971635249	0.527197674250155	-0.164264827284206	0.0286567342478869	0.132946221588872	0.691462501534361
chr1	38036015	38036335	321	+	exon	Eif5b	0.21861255559375	0.62520519463288	0.473722898448209	1	0.331328154734697	0.62495923457685	0.392944750006396	0.645920326319582	0.203068001288524	-0.164264827284206	0.0286567342478869	0.132946221588872	0.36733282857273
chr1	38051728	38051875	148	+	utr3	Eif5b	0.988604632157972	0.999436889545001	0.478921720057705	1	0.450685166728848	0.726736922817778	0.402125691505495	0.651213868901572	-0.122834329327101	-0.164264827284206	0.0286567342478869	0.132946221588872	0.041430497957105
chr1	38087953	38088654	702	-	exon	Rev1	0.101842011463748	0.448015515342717	0.296539351498741	1	0.166047083503068	0.431402110904126	0.855702828478125	0.916625606839169	0.580776692711448	-0.0119274617903418	0.901895266116594	0.961149335693965	0.59270415450179
chr1	38863968	38864148	181	-	utr3	Chst10	0.385798567189888	NA	0.516382770192854	1	0.491482121239924	0.760065960951922	0.83614142593275	0.904845242555673	0.307744767530068	-0.00334473069853978	0.984953985446236	0.99521593408289	0.311089498228607
chr1	38864765	38864871	107	-	utr3	Chst10	0.109319469488854	NA	0.0305105018742928	1	0.00878346221480502	0.069086810020672	0.0406836790714462	0.430453759909504	-1.63098081205491	-0.00334473069853978	0.984953985446236	0.99521593408289	-1.62763608135637
chr1	38865520	38865845	326	-	utr3	Chst10	0.0783897253273207	NA	0.00616864931392403	1	0.00763153428293451	0.0628547192424588	0.0348442906242343	0.422177410324852	-1.13881530689805	-0.00334473069853978	0.984953985446236	0.99521593408289	-1.13547057619951
chr1	39367894	39368021	128	+	utr5	Rpl31	0.0234568378792272	0.206520952524246	0.0758466277358547	1	0.163639826720283	0.427692941980019	0.983884398582722	0.993923318953563	0.687008321878614	0.131548123063733	0.0683852609111616	0.239365938883815	0.55546019881488
chr1	39372356	39372615	260	-	utr3	Tbc1d8	0.643234771226384	NA	0.855982879512133	1	0.939226777242714	0.987964111191542	0.621665822967594	0.782359530806684	0.398304414984807	-0.0199915033275313	0.914024815001469	0.967045384009638	0.418295918312338
chr1	39546504	39546614	111	+	utr3	Cnot11	0.872502482255277	NA	0.854580823193575	1	0.678929114311259	0.877192772441943	0.117490515802388	0.469075545772542	0.354967704240566	0.133960896810285	0.138448355421695	0.37385667062071	0.221006807430281
chr1	39990266	39990365	100	+	exon	Map4k4	0.602517168752746	NA	0.763550437186193	1	0.822520877778151	0.942477386499114	0.976978232740192	0.989927036280234	-0.0879211699433311	0.0349481869493581	0.604560727741283	0.819318358750789	-0.122869356892689
