seqnames	start	end	width	strand	annot	main.gene	deseq2.p	deseq2.padj	edger.p	edger.padj	qnb.p	qnb.padj	metdiff.p	metdiff.padj	peak.l2fc	gene.l2fc	gene.p	gene.padj	diff.l2fc
chr1	24029052	24029171	119	-	utr3	Fam135a	0.793565027763647	NA	0.675374141838442	1	0.831581603349267	0.994526967317028	0.470982181186049	0.580183359478743	0.654147511341511	0.515836855228925	0.112969266192369	0.437123300515121	0.138310656112585
chr1	30803838	30804342	504	-	utr3	Phf3	0.141555184841436	0.675700121684599	0.243580038253443	1	0.203141096027721	0.994526967317028	0.166770688917771	0.270427622063931	0.470006254811731	-0.00235716427400501	0.990713777338931	0.99731328872903	0.472363419085736
chr1	30804890	30805425	535	-	utr3	Phf3	0.405822891690953	0.881193643614223	0.641228082547104	1	0.803085023329341	0.994526967317028	0.0179925552896173	0.0759666310667794	0.340932720070114	-0.00235716427400501	0.990713777338931	0.99731328872903	0.343289884344119
chr1	30805738	30805863	125	-	utr3	Phf3	0.0621108808621316	0.551581091598467	0.140663239554908	1	0.379753601762622	0.994526967317028	0.927853338859649	0.959826963181349	0.844559367904759	-0.00235716427400501	0.990713777338931	0.99731328872903	0.846916532178764
chr1	30830034	30830214	180	-	exon	Phf3	0.139840595817395	0.671679816193082	0.0886658366146999	1	0.236578779350969	0.994526967317028	0.020939088445708	0.0814451217388553	0.0331083386417634	-0.00235716427400501	0.990713777338931	0.99731328872903	0.0354655029157684
chr1	30830817	30831239	422	-	exon	Phf3	0.9863773546425	0.996818676619206	0.768580277445522	1	0.78536896789176	0.994526967317028	0.0615726497151913	0.143178960324608	0.0738270558017673	-0.00235716427400501	0.990713777338931	0.99731328872903	0.0761842200757723
chr1	32378531	32378631	100	+	intron	Khdrbs2	0.0730223873793982	NA	0.0184402741140126	1	0.0741644891372117	0.994526967317028	0.00825085663226188	0.056824506635683	-3.6184287300748	-3.96569208632879	0.315319991183116	NA	0.347263356253993
chr1	33739355	33739972	617	+	utr3	Rab23	0.946182598701133	0.99279733867187	0.789758990892491	1	0.604449804472436	0.994526967317028	0.00895305724339734	0.0583014636107498	0.200831253670268	-0.0970692847460368	0.691220496791696	0.917360140755494	0.297900538416305
chr1	33776542	33776659	117	-	utr3	Zfp451	0.0498929055223402	0.51552008148407	0.123202776745833	1	0.345621416989135	0.994526967317028	0.767255796435386	0.837713339706453	0.567268239171727	-0.0898618867302833	0.67945358292897	0.912356724731939	0.657130125902011
chr1	33776812	33777035	223	-	utr3	Zfp451	0.809177767661749	0.979616609349895	0.547230670522217	1	0.753967870887816	0.994526967317028	0.0814053959855308	0.168415589088793	0.0385679800772137	-0.0898618867302833	0.67945358292897	0.912356724731939	0.128429866807497
chr1	33802043	33802178	135	-	utr3	Zfp451	0.268147821226303	NA	0.259412943088638	1	0.59667343909112	0.994526967317028	0.877550674077388	0.924662687673484	0.104867524734553	-0.0898618867302833	0.67945358292897	0.912356724731939	0.194729411464836
chr1	33802332	33802692	360	-	exon	Zfp451	0.75329879608456	0.971899473549361	0.98604623754396	1	0.906999701873498	0.994526967317028	0.125263683074522	0.221407658616581	0.739433620536664	-0.0898618867302833	0.67945358292897	0.912356724731939	0.829295507266947
chr1	34177892	34178073	181	+	exon	Dst	0.0542227245400289	NA	0.0838919217438236	1	0.231696928358505	0.994526967317028	0.824135386745139	0.88319045117494	1.43055591470632	0.370195727184115	0.0427757957621291	0.248364109867545	1.06036018752221
chr1	34178306	34178659	353	-	exon	Gm26788	0.174648541804294	0.717531075677533	0.266035669262445	1	0.350491828674328	0.994526967317028	0.968595652588377	0.987365194301446	1.16046488842805	0.58943668245625	0.400124643577528	0.765427975407518	0.571028205971797
chr1	34180200	34180433	233	+	exon	Dst	0.677097873811819	NA	0.522943116549096	1	0.713621938736022	0.994526967317028	0.424783917838699	0.536793978855384	0.609764917828079	0.370195727184115	0.0427757957621291	0.248364109867545	0.239569190643965
chr1	34188526	34188929	403	+	exon	Dst	0.550215645022269	0.92777829025429	0.36907486832208	1	0.415345541236472	0.994526967317028	0.00679930988493838	0.0545717286239846	0.268490780165906	0.370195727184115	0.0427757957621291	0.248364109867545	-0.101704947018209
chr1	34190992	34191106	114	+	exon	Dst	0.0276609743762942	0.413715973421441	0.0757798802509164	1	0.287834774317428	0.994526967317028	0.75387373651408	0.827429972640706	1.47764374610126	0.370195727184115	0.0427757957621291	0.248364109867545	1.10744801891715
chr1	34191826	34191989	163	+	exon	Dst	0.159973576861014	0.703367486386776	0.0978023717129053	1	0.17135961445631	0.994526967317028	0.00214587410126188	0.0434344752225619	0.257410632574482	0.370195727184115	0.0427757957621291	0.248364109867545	-0.112785094609633
chr1	34225873	34226016	143	+	exon	Dst	0.322934350572558	0.832762316677625	0.442557833701454	1	0.636992233477372	0.994526967317028	0.470052330846172	0.579195627059263	0.65187650831286	0.370195727184115	0.0427757957621291	0.248364109867545	0.281680781128745
chr1	34227836	34228160	324	+	exon	Dst	0.73989730945431	0.968159922281041	0.979735049852198	1	0.789532511513184	0.994526967317028	0.00250569131630374	0.0445837272956446	0.438158428689825	0.370195727184115	0.0427757957621291	0.248364109867545	0.0679627015057103
chr1	34228600	34228717	117	+	exon	Dst	0.747036969183246	0.968773086914805	0.510545496561542	1	0.74054482930546	0.994526967317028	0.0685189572228989	0.15334146053742	0.180549041484515	0.370195727184115	0.0427757957621291	0.248364109867545	-0.1896466856996
chr1	34723650	34723776	126	+	exon	Arhgef4	0.147050496073043	NA	0.0649363951608701	1	0.203910596149253	0.994526967317028	0.255021330141447	0.364926932645867	1.86410386082514	0.0196536000828563	0.95732538239978	0.989590859964086	1.84445026074228
chr1	34816840	34816998	158	-	utr3	Fam168b	0.5959891574795	NA	0.782970349975858	1	0.698529843980817	0.994526967317028	0.201818286495652	0.307737640623843	-0.863048410011969	-0.49868732934484	0.0426892335826966	0.24827638372698	-0.364361080667129
chr1	36068654	36068918	264	+	utr5	Hs6st1	0.803018112304547	NA	0.990882571657581	1	0.807953679930902	0.994526967317028	0.0354113108863141	0.104672179320278	0.335669112179455	0.436308975182073	0.0829294453055102	0.368426785529626	-0.100639863002618
chr1	36103570	36104518	948	+	utr3	Hs6st1	0.841268843704482	0.983559551249069	0.883394840493068	1	0.599877788050118	0.994526967317028	0.00473158147216224	0.0505446861394615	0.280169575388136	0.436308975182073	0.0829294453055102	0.368426785529626	-0.156139399793937
chr1	36106010	36106325	315	+	utr3	Hs6st1	0.863936330704928	0.986176245858889	0.935817728950442	1	0.813316389514441	0.994526967317028	0.0480917787583333	0.124253116563506	0.338799194558944	0.436308975182073	0.0829294453055102	0.368426785529626	-0.0975097806231285
chr1	36144035	36144221	186	-	utr3	Uggt1	0.766344223569952	0.97217812025108	0.51990178659161	1	0.454821964340052	0.994526967317028	0.00628284399190127	0.0534392558701607	0.0792686659785483	0.229946968547334	0.272002403913799	0.661444981727252	-0.150678302568785
chr1	36145952	36146123	171	-	utr3	Uggt1	0.253796062799168	0.801248001636263	0.148989452977893	1	0.285232217961682	0.994526967317028	0.00337605509663219	0.046780078836788	-0.113927787122828	0.229946968547334	0.272002403913799	0.661444981727252	-0.343874755670162
chr1	36319195	36319309	114	+	utr3	Arid5a	0.1447688576263	NA	0.12486876946789	1	0.375666798612032	0.994526967317028	0.926034987364487	0.959217466018761	-0.331536310075085	-0.693652740279106	0.137299177086617	0.483432306943942	0.362116430204022
chr1	36320014	36320118	104	+	utr3	Arid5a	0.804979202051221	NA	0.887857029855602	1	0.939463670372208	0.994526967317028	0.369103254789774	0.482928129615564	-0.814309875082909	-0.693652740279106	0.137299177086617	0.483432306943942	-0.120657134803803
chr1	36320339	36320473	134	+	utr3	Arid5a	0.629863098375911	NA	0.454318157511887	1	0.599107148244001	0.994526967317028	0.0698463113031552	0.154767728227922	-1.15840941838799	-0.693652740279106	0.137299177086617	0.483432306943942	-0.464756678108886
chr1	36335892	36336312	420	-	utr3	Kansl3	0.123248015437107	0.655229674486134	0.0440380041345635	1	0.0829630563348546	0.994526967317028	0.00312624755416091	0.0462194246242613	-0.805875946158382	-0.089198797978776	0.675292698935883	0.911084342582291	-0.716677148179606
chr1	36472723	36472873	150	+	exon	Cnnm4	0.519515684913749	NA	0.620096010763322	1	0.861014924885874	0.994526967317028	0.272029198087483	0.383204138921928	0.116755578767066	0.0495252950122046	0.90094449905029	0.975380102055829	0.0672302837548619
chr1	36511905	36512041	136	+	utr5	Cnnm3	0.516424033405617	NA	0.365579106634963	1	0.496098859249476	0.994526967317028	0.104621766036503	0.196116349827324	-0.324568222441625	0.199579140474001	0.534703207522023	0.847262230429656	-0.524147362915626
chr1	36512559	36513217	658	+	exon	Cnnm3	0.148723042336024	0.687997279915776	0.0779418202485463	1	0.0220226182999455	0.994526967317028	0.000260313485637265	0.036775209238191	-0.622645448648966	0.199579140474001	0.534703207522023	0.847262230429656	-0.822224589122967
chr1	36549274	36549525	251	-	utr3	Sema4c	0.30724805239326	0.822901501351233	0.192026417821129	1	0.374179487521968	0.994526967317028	0.0696708022759382	0.15458102476525	1.33872512039274	1.82378561674606	4.14915865970817e-06	0.000163817470829029	-0.485060496353313
chr1	36549964	36550126	162	-	exon	Sema4c	0.453453164461782	NA	0.277820490356747	1	0.400095708502946	0.994526967317028	0.0194855790523426	0.078506805289986	0.762957443926344	1.82378561674606	4.14915865970817e-06	0.000163817470829029	-1.06082817281971
chr1	36807913	36808357	444	-	exon	Tmem131	0.219034223056881	0.761275413521474	0.37531990472523	1	0.586125803056907	0.994526967317028	0.27261383733324	0.383609642331439	0.289075897838702	-0.0461896620392409	0.815588420775861	0.955858303821445	0.335265559877942
chr1	37261222	37261655	433	+	exon	Cnga3	0.77276551867631	NA	0.651060444949216	1	0.591219429373093	0.994526967317028	0.247557001225989	0.356784923079444	-0.699138386178561	-0.926463659818467	0.255318667916144	0.644003370041212	0.227325273639906
chr1	37420342	37420471	129	-	utr3	Coa5	0.00972189836647881	NA	0.0219393229635572	1	0.249895560332526	0.994526967317028	0.128525405521193	0.225252458633354	0.785606892792922	0.305344410208582	0.226782621272944	0.611984283201625	0.480262482584339
chr1	37875612	37875971	359	+	exon	Lipt1	0.814714720876796	NA	0.619404869501277	1	0.912349542348355	0.994526967317028	0.0457076485150342	0.120807666746897	0.371084273701198	0.412965761062601	0.50306660651157	0.829735621774855	-0.0418814873614031
chr1	37879076	37879177	101	-	utr3	Mitd1	0.457523203126483	NA	0.274115284363706	1	0.518449234856562	0.994526967317028	0.0315670374109256	0.0979823514559365	-0.8131624345945	0.124869690671514	0.750631177237986	0.936023915324412	-0.938032125266014
chr1	37998192	37998380	188	+	utr5	Eif5b	0.014433368745781	0.314381192050094	0.0312486111680588	1	0.0892316979592197	0.994526967317028	0.787508785619709	0.854464503212271	1.52304820930947	-0.167751258557131	0.438455009960633	0.79144703121905	1.6907994678666
chr1	38088000	38088637	637	-	exon	Rev1	0.690330001341238	0.958533485994202	0.969659641357774	1	0.778413879753303	0.994526967317028	0.0527877919821281	0.130856437819751	0.126338175536509	-0.285706761175	0.230641905228403	0.617011859957866	0.412044936711509
chr1	38092006	38092123	117	-	exon	Rev1	0.0668199556454323	NA	0.075619453048309	1	0.168671542722951	0.994526967317028	0.277525932856248	0.388407523663315	0.476757746705801	-0.285706761175	0.230641905228403	0.617011859957866	0.762464507880801
chr1	38129431	38129565	134	-	utr5	Rev1	0.0191680599169836	NA	0.0426165508071136	1	0.131405956181271	0.994526967317028	0.0721058567001533	0.157447429600272	0.851359080317832	-0.285706761175	0.230641905228403	0.617011859957866	1.13706584149283
chr1	38797554	38797683	129	-	utr3	Lonrf2	0.0346500312100617	NA	0.0168342343893403	1	0.214537181598376	0.994526967317028	0.813441788412163	0.874624990756278	-0.719310471019593	-1.72432583300616	0.0706547075443161	0.33653149502331	1.00501536198656
chr1	38865553	38865862	309	-	utr3	Chst10	0.729031053654799	NA	0.895790656650439	1	0.93919329141373	0.994526967317028	0.269219924423222	0.380253180796333	-0.526247847212284	-0.437661526179724	0.399937877026823	0.765172827866563	-0.0885863210325594
chr1	38987828	38987928	100	+	utr5	Pdcl3	0.0404449380586322	0.462950094563986	0.0635075016994812	1	0.0219050211682823	0.994526967317028	0.934659234443309	0.964177032635168	1.71389765312906	-0.257275114826105	0.411998864555515	0.774762168072911	1.97117276795517
chr1	39372450	39372671	221	-	utr3	Tbc1d8	0.224391905151485	NA	0.133474829893063	1	0.29701583444741	0.994526967317028	1	1	-0.685652757451797	0.0392652725811428	0.900119363501193	0.975380102055829	-0.72491803003294
chr1	39990206	39990354	148	+	exon	Map4k4	0.00603207279987279	0.231647179803185	0.00938775369527303	1	0.152445129629402	0.994526967317028	0.460476369552578	0.570738382426264	0.685515468486908	-0.731394867970793	0.000367667951306277	0.00743218205658894	1.4169103364577
chr1	39997100	39997238	138	+	exon	Map4k4	0.000670901056180632	0.107511894252946	0.00211019808955602	1	0.0789584152647042	0.994526967317028	0.202778523175066	0.308982835582351	0.81373355149893	-0.731394867970793	0.000367667951306277	0.00743218205658894	1.54512841946972
chr1	43049547	43049704	157	-	utr3	Tgfbrap1	0.275889130964348	NA	0.287563519788531	1	0.426540452933272	0.994526967317028	0.491285505516254	0.598834871872702	0.617212631229925	0.196089373249165	0.609321413661848	0.886036017310477	0.421123257980761
chr1	43075346	43075591	245	-	exon	Tgfbrap1	0.825907528360742	NA	0.99731634059416	1	0.884998494632923	0.994526967317028	0.467471799715637	0.576847862310768	-0.366782280620133	0.196089373249165	0.609321413661848	0.886036017310477	-0.562871653869298
chr1	43554094	43554413	319	+	exon	Nck2	0.0740662715964379	0.5783030949121	0.0423555743287312	1	0.215557253036757	0.994526967317028	0.0103429681940208	0.0614004051299108	0.252845144413884	0.995755352231652	0.0016282666343487	0.0241019739364361	-0.742910207817769
chr1	44142954	44143256	302	+	utr3	Bivm	0.865785818407859	NA	0.688921801227894	1	0.839296301170435	0.994526967317028	0.15677111244555	0.258608026509998	0.035200220516644	0.275221281451062	0.535283937346284	0.847402748623369	-0.240021060934417
chr1	44166901	44167613	712	+	exon	Ercc5	0.778278129027073	0.972739266001247	0.952423763900018	1	0.896736208669326	0.994526967317028	0.308760984357602	0.421113865913111	0.826328848944241	0.686335757698196	0.00529767542594244	0.0600207780273573	0.139993091246044
chr1	44180680	44181044	364	+	exon	Ercc5	0.558894012476389	0.929487558925708	0.352563611211714	1	0.500958608729616	0.994526967317028	0.002412549390576	0.0441568158562632	0.297019232227766	0.686335757698196	0.00529767542594244	0.0600207780273573	-0.38931652547043
chr1	46835186	46835449	263	-	exon	Slc39a10	0.845938645661379	0.983923053823304	0.91924742333466	1	0.932452715743219	0.994526967317028	0.0114875505068708	0.0637273801264052	-0.0622334429872737	0.0254980075350668	0.917849146088296	0.979345801616935	-0.0877314505223405
chr1	46835784	46835991	207	-	exon	Slc39a10	0.667430289099307	0.954083355856191	0.476562372632714	1	0.601805579607606	0.994526967317028	0.00992022440212537	0.060859892342115	-0.185211381120756	0.0254980075350668	0.917849146088296	0.979345801616935	-0.210709388655823
chr1	52159569	52159670	101	+	utr3	Stat1	0.329344039444134	NA	0.344752928260018	1	0.626023802558667	0.994526967317028	0.929263527916218	0.960582246153998	0.369441377119456	0.0930220140823097	0.903737024622987	0.975946980106293	0.276419363037146
chr1	52789833	52789970	137	-	utr3	Inpp1	0.729626847868861	NA	0.548026308223012	1	0.786806281712311	0.994526967317028	0.0847912248545561	0.172241353976236	0.56049791460899	0.997110718630411	0.116038899239891	0.443130696484444	-0.436612804021422
chr1	52925321	52925684	363	-	utr5	1700019D03Rik	0.8608484606813	0.984857418971303	0.646271939247003	1	0.766038027312856	0.994526967317028	0.082459527438146	0.169682466286183	-0.490024789054995	-0.0935055950960003	0.802142194810793	0.950947859541788	-0.396519193958995
chr1	52952556	52952726	170	-	utr5	1700019D03Rik	0.93494771573347	NA	0.830877671273955	1	0.948850880616059	0.994526967317028	0.0499906935273589	0.127229956943739	-0.353237651523219	-0.0935055950960003	0.802142194810793	0.950947859541788	-0.259732056427219
chr1	53206759	53206953	194	-	exon	Pms1	0.395465527113881	NA	0.507846056825235	1	0.66728334473357	0.994526967317028	0.425553173718468	0.537390804718032	0.113218017296865	0.0014195930385358	0.996471754131958	0.998841319080936	0.111798424258329
chr1	53347151	53347288	137	-	exon	Gm28551	0.0103121666728502	0.281297499907533	0.00356434127922161	1	0.067468867170562	0.994526967317028	0.000646461079752858	0.0425769424289846	-0.330024204263706	NA	NA	NA	NA
chr1	54438820	54438938	118	-	utr5	Gtf3c3	0.0634499835845162	NA	0.093652908115004	1	0.164085337787748	0.994526967317028	0.934264144479902	0.963879359093974	1.24192016964158	-0.381627958749121	0.203927760590876	0.581429805632469	1.6235481283907
chr1	55238197	55239084	887	+	utr3	Mars2	0.30395979590807	0.819631973701627	0.48247603451063	1	0.55078643426054	0.994526967317028	0.127860455615055	0.22446282545693	0.0433741178054027	-0.0886993973927572	0.836251304439696	0.961103361362084	0.13207351519816
chr1	57382946	57383210	264	+	exon	1700066M21Rik	0.465253176401198	NA	0.536177111163228	1	0.759765106498539	0.994526967317028	0.649282394531795	0.740157335376728	-0.588092933920355	-0.508772620376444	0.609971842215709	0.886414328427762	-0.0793203135439106
chr1	58017630	58017750	120	-	utr5	Kctd18	0.578417638980638	NA	0.717948616888953	1	0.895415944434733	0.994526967317028	0.328204361668093	0.441706539398022	-0.0660919575516145	0.146279356706051	0.689049391086316	0.916260518931998	-0.212371314257666
chr1	58447730	58447895	165	+	exon	Nif3l1	0.369932013164452	0.859215998070527	0.672907793072985	1	0.861072761241695	0.994526967317028	0.0205614500239073	0.0807114966665134	0.591910663455401	0.575910209367262	0.00937277594353286	0.0888430058351276	0.0160004540881385
chr1	58461295	58462002	707	+	utr3	Nif3l1	0.328065577152848	0.833887334268046	0.179853287334584	1	0.471823221611749	0.994526967317028	0.00827111591199181	0.056824506635683	-0.14595047042056	0.575910209367262	0.00937277594353286	0.0888430058351276	-0.721860679787822
chr1	58463648	58463961	313	-	utr3	Orc2	0.165484840114775	0.710528693538996	0.0645388917506228	1	0.153258459722986	0.994526967317028	0.0069066299652768	0.0548168315138811	-0.932782744568152	0.0526298673899857	0.83545190803132	0.96094296868255	-0.985412611958138
chr1	58752469	58752756	287	+	exon	Cflar	0.292422862746635	NA	0.448280961685877	1	0.64760731178799	0.994526967317028	0.657237756418138	0.746329805094202	1.31714877611135	0.598839005332633	0.0688393412797063	0.331743590861046	0.718309770778719
chr1	58902828	58903049	221	-	utr3	Trak2	0.201991347932031	NA	0.335073804761485	1	0.491760285896686	0.994526967317028	0.526954108240925	0.631460388302231	0.942285408849668	0.509395510628573	0.0322661895285469	0.206353619924679	0.432889898221095
chr1	58903278	58903869	591	-	utr3	Trak2	0.918520590859504	0.990273804615557	0.783028391560502	1	0.875509516233891	0.994526967317028	0.0521546365727019	0.129809488861765	0.715316589126065	0.509395510628573	0.0322661895285469	0.206353619924679	0.205921078497492
chr1	59163106	59163372	266	-	utr3	Als2	0.29679571377192	0.817765968744314	0.15260083562396	1	0.498952021217008	0.994526967317028	0.0262860155655901	0.0901145423379723	-0.0502546419734572	0.602760860123798	0.0048320180840794	0.055941608453145	-0.653015502097255
chr1	59164002	59164132	130	-	utr3	Als2	0.777239883916487	0.97217812025108	0.539649058972428	1	0.577525481469482	0.994526967317028	0.0151498244368568	0.0710236329039792	0.723354410922504	0.602760860123798	0.0048320180840794	0.055941608453145	0.120593550798705
chr1	59215530	59215637	107	-	exon	Als2	0.0271695021693534	0.409092470583519	0.0116731501282034	1	0.122762514400617	0.994526967317028	0.0211106821811499	0.0817677450235633	-0.0668047748381208	0.602760860123798	0.0048320180840794	0.055941608453145	-0.669565634961919
chr1	59482176	59483918	1742	+	utr5	Fzd7	0.436961458307077	0.894863561580946	0.699017534121875	1	0.906387090704533	0.994526967317028	0.019044390369644	0.0779218661524652	0.477476638000285	0.489369783637881	0.0266836277326496	0.182282409309469	-0.0118931456375968
chr1	59484476	59484665	189	+	exon	Fzd7	0.405934312759215	0.881193643614223	0.247435919185595	1	0.368332307910537	0.994526967317028	0.0261653593455661	0.0899685366010409	0.187176824782704	0.489369783637881	0.0266836277326496	0.182282409309469	-0.302192958855178
chr1	59484742	59485042	300	+	utr3	Fzd7	0.918964480963762	0.990273804615557	0.770682498486974	1	0.85557996811572	0.994526967317028	0.0171738041618138	0.0745984541795925	0.349792984409356	0.489369783637881	0.0266836277326496	0.182282409309469	-0.139576799228525
chr1	59670632	59670738	106	-	utr5	Sumo1	0.10153885168845	0.624753094943798	0.167827868401475	1	0.149090820617697	0.994526967317028	0.769419731303701	0.839468193516928	1.07238043445233	-0.0137328568150937	0.962219546781081	0.990627867571759	1.08611329126743
chr1	59981608	59982008	400	+	utr3	Fam117b	0.521118627443263	NA	0.689438957859567	1	0.874788824374323	0.994526967317028	0.1954205782467	0.30116937352685	0.37113072322912	0.20689827434231	0.525736268404448	0.841761328092847	0.16423244888681
chr1	60070903	60071028	125	-	utr3	Wdr12	0.0144654443110979	NA	0.00635928670412645	1	0.102152919005936	0.994526967317028	0.263149886025877	0.37361913392137	-0.403366140646138	-0.227421434091695	0.373563794318037	0.745177219267641	-0.175944706554443
chr1	60477137	60477252	115	+	utr3	Abi2	0.0143698986300426	NA	0.0018644836291907	1	0.0924314374470508	0.994526967317028	0.00461215007428395	0.0505446861394615	-1.33241676631933	-0.0269836671104366	0.926791118920455	0.981872436159666	-1.3054330992089
chr1	60488308	60488622	314	-	exon	Raph1	0.0855369765299877	NA	0.127916887942075	1	0.230040643112697	0.994526967317028	0.117971922656247	0.213055879479786	0.528932292012558	0.0766525513870288	0.786457478137686	0.945008304861489	0.452279740625529
